Date,Close
2022-05-31 00:00:00+00:00,25212.828125
2022-06-01 00:00:00+00:00,23873.623046875
2022-06-02 00:00:00+00:00,24222.169921875
2022-06-03 00:00:00+00:00,23785.404296875
2022-06-04 00:00:00+00:00,23888.318359375
2022-06-05 00:00:00+00:00,23942.5546875
2022-06-06 00:00:00+00:00,25049.29296875
2022-06-07 00:00:00+00:00,24751.001953125
2022-06-08 00:00:00+00:00,24093.44140625
2022-06-09 00:00:00+00:00,24103.87109375
2022-06-10 00:00:00+00:00,23616.572265625
2022-06-11 00:00:00+00:00,23026.681640625
2022-06-12 00:00:00+00:00,21800.80078125
2022-06-13 00:00:00+00:00,18519.78125
2022-06-14 00:00:00+00:00,18488.021484375
2022-06-15 00:00:00+00:00,18542.255859375
2022-06-16 00:00:00+00:00,16502.330078125
2022-06-17 00:00:00+00:00,16752.44921875
2022-06-18 00:00:00+00:00,15555.708984375
2022-06-19 00:00:00+00:00,16808.322265625
2022-06-20 00:00:00+00:00,16814.578125
2022-06-21 00:00:00+00:00,16887.005859375
2022-06-22 00:00:00+00:00,16314.072265625
2022-06-23 00:00:00+00:00,17198.84375
2022-06-24 00:00:00+00:00,17311.46484375
2022-06-25 00:00:00+00:00,17532.16796875
2022-06-26 00:00:00+00:00,17119.45703125
2022-06-27 00:00:00+00:00,16904.287109375
2022-06-28 00:00:00+00:00,16640.099609375
2022-06-29 00:00:00+00:00,16575.14453125
2022-06-30 00:00:00+00:00,16269.9501953125
2022-07-01 00:00:00+00:00,15918.5205078125
2022-07-02 00:00:00+00:00,15896.1240234375
2022-07-03 00:00:00+00:00,15945.96484375
2022-07-04 00:00:00+00:00,16701.25
2022-07-05 00:00:00+00:00,16894.037109375
2022-07-06 00:00:00+00:00,17235.150390625
2022-07-07 00:00:00+00:00,17987.283203125
2022-07-08 00:00:00+00:00,18056.6015625
2022-07-09 00:00:00+00:00,17949.384765625
2022-07-10 00:00:00+00:00,17359.10546875
2022-07-11 00:00:00+00:00,16782.896484375
2022-07-12 00:00:00+00:00,16268.9970703125
2022-07-13 00:00:00+00:00,17036.271484375
2022-07-14 00:00:00+00:00,17371.791015625
2022-07-15 00:00:00+00:00,17575.984375
2022-07-16 00:00:00+00:00,17875.345703125
2022-07-17 00:00:00+00:00,17476.052734375
2022-07-18 00:00:00+00:00,18817.98046875
2022-07-19 00:00:00+00:00,19484.56640625
2022-07-20 00:00:00+00:00,19411.83203125
2022-07-21 00:00:00+00:00,19311.216796875
2022-07-22 00:00:00+00:00,18922.0546875
2022-07-23 00:00:00+00:00,18714.21484375
2022-07-24 00:00:00+00:00,18863.8203125
2022-07-25 00:00:00+00:00,17721.751953125
2022-07-26 00:00:00+00:00,17647.708984375
2022-07-27 00:00:00+00:00,18854.0234375
2022-07-28 00:00:00+00:00,19587.609375
2022-07-29 00:00:00+00:00,19552.0546875
2022-07-30 00:00:00+00:00,19430.14453125
2022-07-31 00:00:00+00:00,19178.634765625
2022-08-01 00:00:00+00:00,19024.22265625
2022-08-02 00:00:00+00:00,18922.662109375
2022-08-03 00:00:00+00:00,18822.1640625
2022-08-04 00:00:00+00:00,18613.46484375
2022-08-05 00:00:00+00:00,19291.21484375
2022-08-06 00:00:00+00:00,19019.494140625
2022-08-07 00:00:00+00:00,19215.431640625
2022-08-08 00:00:00+00:00,19701.11328125
2022-08-09 00:00:00+00:00,19189.181640625
2022-08-10 00:00:00+00:00,19611.921875
2022-08-11 00:00:00+00:00,19645.60546875
2022-08-12 00:00:00+00:00,20098.283203125
2022-08-13 00:00:00+00:00,20115.78515625
2022-08-14 00:00:00+00:00,20053.236328125
2022-08-15 00:00:00+00:00,20020.146484375
2022-08-16 00:00:00+00:00,19746.41796875
2022-08-17 00:00:00+00:00,19372.962890625
2022-08-18 00:00:00+00:00,19456.314453125
2022-08-19 00:00:00+00:00,17649.98828125
2022-08-20 00:00:00+00:00,17892.6015625
2022-08-21 00:00:00+00:00,18203.71875
2022-08-22 00:00:00+00:00,18187.8515625
2022-08-23 00:00:00+00:00,18197.80078125
2022-08-24 00:00:00+00:00,18146.20703125
2022-08-25 00:00:00+00:00,18270.21875
2022-08-26 00:00:00+00:00,17269.03125
2022-08-27 00:00:00+00:00,17057.5234375
2022-08-28 00:00:00+00:00,16780.8515625
2022-08-29 00:00:00+00:00,17316.74609375
2022-08-30 00:00:00+00:00,16981.009765625
2022-08-31 00:00:00+00:00,17288.7109375
2022-09-01 00:00:00+00:00,17430.5859375
2022-09-02 00:00:00+00:00,17343.146484375
2022-09-03 00:00:00+00:00,17223.572265625
2022-09-04 00:00:00+00:00,17420.939453125
2022-09-05 00:00:00+00:00,17130.70703125
2022-09-06 00:00:00+00:00,16365.6943359375
2022-09-07 00:00:00+00:00,16745.6796875
2022-09-08 00:00:00+00:00,16779.08984375
2022-09-09 00:00:00+00:00,18436.796875
2022-09-10 00:00:00+00:00,18699.357421875
2022-09-11 00:00:00+00:00,18734.208984375
2022-09-12 00:00:00+00:00,19137.29296875
2022-09-13 00:00:00+00:00,17645.267578125
2022-09-14 00:00:00+00:00,17533.197265625
2022-09-15 00:00:00+00:00,17203.509765625
2022-09-16 00:00:00+00:00,17322.345703125
2022-09-17 00:00:00+00:00,17633.3671875
2022-09-18 00:00:00+00:00,16983.54296875
2022-09-19 00:00:00+00:00,17076.7421875
2022-09-20 00:00:00+00:00,16598.90234375
2022-09-21 00:00:00+00:00,16475.765625
2022-09-22 00:00:00+00:00,17236.904296875
2022-09-23 00:00:00+00:00,17794.04296875
2022-09-24 00:00:00+00:00,17439.8125
2022-09-25 00:00:00+00:00,17420.8203125
2022-09-26 00:00:00+00:00,17854.076171875
2022-09-27 00:00:00+00:00,17816.11328125
2022-09-28 00:00:00+00:00,17935.642578125
2022-09-29 00:00:00+00:00,17519.54296875
2022-09-30 00:00:00+00:00,17392.51953125
2022-10-01 00:00:00+00:00,17320.263671875
2022-10-02 00:00:00+00:00,17101.98828125
2022-10-03 00:00:00+00:00,17307.193359375
2022-10-04 00:00:00+00:00,17759.7578125
2022-10-05 00:00:00+00:00,17752.134765625
2022-10-06 00:00:00+00:00,17878.939453125
2022-10-07 00:00:00+00:00,17618.826171875
2022-10-08 00:00:00+00:00,17513.705078125
2022-10-09 00:00:00+00:00,17561.5234375
2022-10-10 00:00:00+00:00,17276.43359375
2022-10-11 00:00:00+00:00,17376.341796875
2022-10-12 00:00:00+00:00,17257.947265625
2022-10-13 00:00:00+00:00,17150.57421875
2022-10-14 00:00:00+00:00,17173.751953125
2022-10-15 00:00:00+00:00,17068.107421875
2022-10-16 00:00:00+00:00,17139.875
2022-10-17 00:00:00+00:00,17222.22265625
2022-10-18 00:00:00+00:00,17045.68359375
2022-10-19 00:00:00+00:00,17078.283203125
2022-10-20 00:00:00+00:00,16978.693359375
2022-10-21 00:00:00+00:00,16960.04296875
2022-10-22 00:00:00+00:00,16991.642578125
2022-10-23 00:00:00+00:00,17260.8203125
2022-10-24 00:00:00+00:00,17110.810546875
2022-10-25 00:00:00+00:00,17534.37890625
2022-10-26 00:00:00+00:00,17845.048828125
2022-10-27 00:00:00+00:00,17540.412109375
2022-10-28 00:00:00+00:00,17733.978515625
2022-10-29 00:00:00+00:00,17926.103515625
2022-10-30 00:00:00+00:00,17796.990234375
2022-10-31 00:00:00+00:00,17872.787109375
2022-11-01 00:00:00+00:00,17829.705078125
2022-11-02 00:00:00+00:00,17709.17578125
2022-11-03 00:00:00+00:00,18092.22265625
2022-11-04 00:00:00+00:00,18582.810546875
2022-11-05 00:00:00+00:00,18705.953125
2022-11-06 00:00:00+00:00,18468.439453125
2022-11-07 00:00:00+00:00,17894.92578125
2022-11-08 00:00:00+00:00,16050.1962890625
2022-11-09 00:00:00+00:00,13969.369140625
2022-11-10 00:00:00+00:00,15038.5537109375
2022-11-11 00:00:00+00:00,14403.380859375
2022-11-12 00:00:00+00:00,14191.498046875
2022-11-13 00:00:00+00:00,13862.666015625
2022-11-14 00:00:00+00:00,14140.42578125
2022-11-15 00:00:00+00:00,14213.0966796875
2022-11-16 00:00:00+00:00,13991.111328125
2022-11-17 00:00:00+00:00,14071.6328125
2022-11-18 00:00:00+00:00,14042.36328125
2022-11-19 00:00:00+00:00,14056.9013671875
2022-11-20 00:00:00+00:00,13707.7685546875
2022-11-21 00:00:00+00:00,13349.080078125
2022-11-22 00:00:00+00:00,13612.0185546875
2022-11-23 00:00:00+00:00,13754.3291015625
2022-11-24 00:00:00+00:00,13708.6796875
2022-11-25 00:00:00+00:00,13662.3232421875
2022-11-26 00:00:00+00:00,13616.9814453125
2022-11-27 00:00:00+00:00,13642.2978515625
2022-11-28 00:00:00+00:00,13559.6923828125
2022-11-29 00:00:00+00:00,13765.470703125
2022-11-30 00:00:00+00:00,14218.009765625
2022-12-01 00:00:00+00:00,13840.9736328125
2022-12-02 00:00:00+00:00,13899.728515625
2022-12-03 00:00:00+00:00,13746.5322265625
2022-12-04 00:00:00+00:00,13931.5556640625
2022-12-05 00:00:00+00:00,13922.0732421875
2022-12-06 00:00:00+00:00,14085.8349609375
2022-12-07 00:00:00+00:00,13798.7509765625
2022-12-08 00:00:00+00:00,14087.17578125
2022-12-09 00:00:00+00:00,13969.4296875
2022-12-10 00:00:00+00:00,13974.0751953125
2022-12-11 00:00:00+00:00,13978.9833984375
2022-12-12 00:00:00+00:00,14024.08984375
2022-12-13 00:00:00+00:00,14392.2353515625
2022-12-14 00:00:00+00:00,14345.7666015625
2022-12-15 00:00:00+00:00,14244.27734375
2022-12-16 00:00:00+00:00,13703.892578125
2022-12-17 00:00:00+00:00,13829.951171875
2022-12-18 00:00:00+00:00,13781.89453125
2022-12-19 00:00:00+00:00,13525.0390625
2022-12-20 00:00:00+00:00,13870.8623046875
2022-12-21 00:00:00+00:00,13925.9443359375
2022-12-22 00:00:00+00:00,13981.3681640625
2022-12-23 00:00:00+00:00,13935.91015625
2022-12-24 00:00:00+00:00,13978.060546875
2022-12-25 00:00:00+00:00,13970.9501953125
2022-12-26 00:00:00+00:00,14003.25390625
2022-12-27 00:00:00+00:00,13900.296875
2022-12-28 00:00:00+00:00,13761.642578125
2022-12-29 00:00:00+00:00,13805.22265625
2022-12-30 00:00:00+00:00,13717.736328125
2022-12-31 00:00:00+00:00,13677.8779296875
2023-01-01 00:00:00+00:00,13743.1396484375
2023-01-02 00:00:00+00:00,13834.4755859375
2023-01-03 00:00:00+00:00,13938.6396484375
2023-01-04 00:00:00+00:00,13987.02734375
2023-01-05 00:00:00+00:00,14138.009765625
2023-01-06 00:00:00+00:00,14018.0078125
2023-01-07 00:00:00+00:00,14020.5771484375
2023-01-08 00:00:00+00:00,14101.578125
2023-01-09 00:00:00+00:00,14114.2783203125
2023-01-10 00:00:00+00:00,14354.65234375
2023-01-11 00:00:00+00:00,14750.5732421875
2023-01-12 00:00:00+00:00,15445.3046875
2023-01-13 00:00:00+00:00,16277.96875
2023-01-14 00:00:00+00:00,17150.1171875
2023-01-15 00:00:00+00:00,17082.64453125
2023-01-16 00:00:00+00:00,17340.36328125
2023-01-17 00:00:00+00:00,17227.423828125
2023-01-18 00:00:00+00:00,16756.1953125
2023-01-19 00:00:00+00:00,17015.861328125
2023-01-20 00:00:00+00:00,18299.341796875
2023-01-21 00:00:00+00:00,18385.37109375
2023-01-22 00:00:00+00:00,18313.6328125
2023-01-23 00:00:00+00:00,18526.525390625
2023-01-24 00:00:00+00:00,18356.43359375
2023-01-25 00:00:00+00:00,18627.701171875
2023-01-26 00:00:00+00:00,18552.671875
2023-01-27 00:00:00+00:00,18640.435546875
2023-01-28 00:00:00+00:00,18601.95703125
2023-01-29 00:00:00+00:00,19172.357421875
2023-01-30 00:00:00+00:00,18494.345703125
2023-01-31 00:00:00+00:00,18799.51171875
2023-02-01 00:00:00+00:00,19150.94140625
2023-02-02 00:00:00+00:00,19206.2109375
2023-02-03 00:00:00+00:00,19463.2421875
2023-02-04 00:00:00+00:00,19355.306640625
2023-02-05 00:00:00+00:00,19060.48046875
2023-02-06 00:00:00+00:00,18925.462890625
2023-02-07 00:00:00+00:00,19300.1484375
2023-02-08 00:00:00+00:00,19004.099609375
2023-02-09 00:00:00+00:00,18008.9765625
2023-02-10 00:00:00+00:00,17946.92578125
2023-02-11 00:00:00+00:00,18129.029296875
2023-02-12 00:00:00+00:00,18079.28515625
2023-02-13 00:00:00+00:00,17948.546875
2023-02-14 00:00:00+00:00,18252.390625
2023-02-15 00:00:00+00:00,20194.12890625
2023-02-16 00:00:00+00:00,19728.482421875
2023-02-17 00:00:00+00:00,20396.548828125
2023-02-18 00:00:00+00:00,20459.380859375
2023-02-19 00:00:00+00:00,20224.12890625
2023-02-20 00:00:00+00:00,20624.455078125
2023-02-21 00:00:00+00:00,20180.0546875
2023-02-22 00:00:00+00:00,20078.673828125
2023-02-23 00:00:00+00:00,19928.169921875
2023-02-24 00:00:00+00:00,19425.671875
2023-02-25 00:00:00+00:00,19399.294921875
2023-02-26 00:00:00+00:00,19716.2109375
2023-02-27 00:00:00+00:00,19501.025390625
2023-02-28 00:00:00+00:00,19236.654296875
2023-03-01 00:00:00+00:00,19661.515625
2023-03-02 00:00:00+00:00,19645.703125
2023-03-03 00:00:00+00:00,18580.5234375
2023-03-04 00:00:00+00:00,18573.623046875
2023-03-05 00:00:00+00:00,18652.9765625
2023-03-06 00:00:00+00:00,18652.25
2023-03-07 00:00:00+00:00,18787.34765625
2023-03-08 00:00:00+00:00,18328.77734375
2023-03-09 00:00:00+00:00,17079.1171875
2023-03-10 00:00:00+00:00,17079.1171875
2023-03-11 00:00:00+00:00,16776.568359375
2023-03-12 00:00:00+00:00,17145.099609375
2023-03-13 00:00:00+00:00,18353.966796875
2023-03-14 00:00:00+00:00,19887.2265625
2023-03-15 00:00:00+00:00,20365.5
2023-03-16 00:00:00+00:00,20199.994140625
2023-03-17 00:00:00+00:00,20687.966796875
2023-03-18 00:00:00+00:00,22512.3046875
2023-03-19 00:00:00+00:00,22144.029296875
2023-03-20 00:00:00+00:00,23006.376953125
2023-03-21 00:00:00+00:00,22622.966796875
2023-03-22 00:00:00+00:00,23049.59375
2023-03-23 00:00:00+00:00,22240.951171875
2023-03-24 00:00:00+00:00,23071.19140625
2023-03-25 00:00:00+00:00,22485.712890625
2023-03-26 00:00:00+00:00,22486.875
2023-03-27 00:00:00+00:00,22861.2890625
2023-03-28 00:00:00+00:00,22070.970703125
2023-03-29 00:00:00+00:00,22114.345703125
2023-03-30 00:00:00+00:00,23028.177734375
2023-03-31 00:00:00+00:00,22632.44921875
2023-04-01 00:00:00+00:00,23068.853515625
2023-04-02 00:00:00+00:00,23014.216796875
2023-04-03 00:00:00+00:00,22951.8125
2023-04-04 00:00:00+00:00,22374.65625
2023-04-05 00:00:00+00:00,22536.189453125
2023-04-06 00:00:00+00:00,22610.32421875
2023-04-07 00:00:00+00:00,22547.15234375
2023-04-08 00:00:00+00:00,22482.7734375
2023-04-09 00:00:00+00:00,22500.43359375
2023-04-10 00:00:00+00:00,22792.720703125
2023-04-11 00:00:00+00:00,23930.103515625
2023-04-12 00:00:00+00:00,24324.951171875
2023-04-13 00:00:00+00:00,24126.703125
2023-04-14 00:00:00+00:00,24270.91796875
2023-04-15 00:00:00+00:00,24539.73828125
2023-04-16 00:00:00+00:00,24405.146484375
2023-04-17 00:00:00+00:00,24447.87890625
2023-04-18 00:00:00+00:00,23796.3671875
2023-04-19 00:00:00+00:00,24465.37890625
2023-04-20 00:00:00+00:00,23191.21875
2023-04-21 00:00:00+00:00,22705.197265625
2023-04-22 00:00:00+00:00,21935.599609375
2023-04-23 00:00:00+00:00,22370.333984375
2023-04-24 00:00:00+00:00,22165.677734375
2023-04-25 00:00:00+00:00,22020.271484375
2023-04-26 00:00:00+00:00,22802.392578125
2023-04-27 00:00:00+00:00,22790.658203125
2023-04-28 00:00:00+00:00,23584.421875
2023-04-29 00:00:00+00:00,23343.34765625
2023-04-30 00:00:00+00:00,23260.15234375
2023-05-01 00:00:00+00:00,23306.751953125
2023-05-02 00:00:00+00:00,22500.6171875
2023-05-03 00:00:00+00:00,22987.365234375
2023-05-04 00:00:00+00:00,23077.94140625
2023-05-05 00:00:00+00:00,22927.7578125
2023-05-06 00:00:00+00:00,23367.6640625
2023-05-07 00:00:00+00:00,22869.396484375
2023-05-08 00:00:00+00:00,22529.65625
2023-05-09 00:00:00+00:00,21957.5703125
2023-05-10 00:00:00+00:00,21909.51171875
2023-05-11 00:00:00+00:00,21876.76171875
2023-05-12 00:00:00+00:00,21587.29296875
2023-05-13 00:00:00+00:00,21533.57421875
2023-05-14 00:00:00+00:00,21496.90234375
2023-05-15 00:00:00+00:00,21628.91015625
2023-05-16 00:00:00+00:00,21710.80859375
2023-05-17 00:00:00+00:00,21656.51953125
2023-05-18 00:00:00+00:00,21950.275390625
2023-05-19 00:00:00+00:00,21618.30859375
2023-05-20 00:00:00+00:00,21604.578125
2023-05-21 00:00:00+00:00,21796.966796875
2023-05-22 00:00:00+00:00,21468.3125
2023-05-23 00:00:00+00:00,21594.951171875
2023-05-24 00:00:00+00:00,21927.544921875
2023-05-25 00:00:00+00:00,21289.171875
2023-05-26 00:00:00+00:00,21496.11328125
2023-05-27 00:00:00+00:00,21642.064453125
2023-05-28 00:00:00+00:00,21762.802734375
2023-05-29 00:00:00+00:00,22749.54296875
2023-05-30 00:00:00+00:00,22471.197265625
2023-05-31 00:00:00+00:00,22317.84375
2023-06-01 00:00:00+00:00,21871.59375
2023-06-02 00:00:00+00:00,21410.89453125
2023-06-03 00:00:00+00:00,21883.708984375
2023-06-04 00:00:00+00:00,21746.23046875
2023-06-05 00:00:00+00:00,21817.017578125
2023-06-06 00:00:00+00:00,20720.51953125
2023-06-07 00:00:00+00:00,21915.044921875
2023-06-08 00:00:00+00:00,21169.5625
2023-06-09 00:00:00+00:00,21108.2265625
2023-06-10 00:00:00+00:00,21074.724609375
2023-06-11 00:00:00+00:00,20564.998046875
2023-06-12 00:00:00+00:00,20620.56640625
2023-06-13 00:00:00+00:00,20697.91015625
2023-06-14 00:00:00+00:00,20559.435546875
2023-06-15 00:00:00+00:00,19828.720703125
2023-06-16 00:00:00+00:00,20004.83203125
2023-06-17 00:00:00+00:00,20529.83984375
2023-06-18 00:00:00+00:00,20672.70703125
2023-06-19 00:00:00+00:00,20523.86328125
2023-06-20 00:00:00+00:00,20988.482421875
2023-06-21 00:00:00+00:00,22190.310546875
2023-06-22 00:00:00+00:00,23512.724609375
2023-06-23 00:00:00+00:00,23466.423828125
2023-06-24 00:00:00+00:00,24139.25390625
2023-06-25 00:00:00+00:00,24027.6171875
2023-06-26 00:00:00+00:00,23945.32421875
2023-06-27 00:00:00+00:00,23815.146484375
2023-06-28 00:00:00+00:00,24077.2265625
2023-06-29 00:00:00+00:00,23798.671875
2023-06-30 00:00:00+00:00,24137.5
2023-07-01 00:00:00+00:00,23985.56640625
2023-07-02 00:00:00+00:00,24074.361328125
2023-07-03 00:00:00+00:00,24122.919921875
2023-07-04 00:00:00+00:00,24547.162109375
2023-07-05 00:00:00+00:00,24200.01171875
2023-07-06 00:00:00+00:00,24018.37109375
2023-07-07 00:00:00+00:00,23471.353515625
2023-07-08 00:00:00+00:00,23633.802734375
2023-07-09 00:00:00+00:00,23595.072265625
2023-07-10 00:00:00+00:00,23501.8828125
2023-07-11 00:00:00+00:00,23642.568359375
2023-07-12 00:00:00+00:00,23674.771484375
2023-07-13 00:00:00+00:00,23385.3984375
2023-07-14 00:00:00+00:00,23975.46484375
2023-07-15 00:00:00+00:00,23171.7109375
2023-07-16 00:00:00+00:00,23142.482421875
2023-07-17 00:00:00+00:00,23109.248046875
2023-07-18 00:00:00+00:00,23061.755859375
2023-07-19 00:00:00+00:00,22907.150390625
2023-07-20 00:00:00+00:00,23122.35546875
2023-07-21 00:00:00+00:00,23143.48046875
2023-07-22 00:00:00+00:00,23264.42578125
2023-07-23 00:00:00+00:00,23157.908203125
2023-07-24 00:00:00+00:00,23409.021484375
2023-07-25 00:00:00+00:00,22772.640625
2023-07-26 00:00:00+00:00,22668.880859375
2023-07-27 00:00:00+00:00,22708.185546875
2023-07-28 00:00:00+00:00,22832.126953125
2023-07-29 00:00:00+00:00,22823.625
2023-07-30 00:00:00+00:00,22852.951171875
2023-07-31 00:00:00+00:00,22775.837890625
2023-08-01 00:00:00+00:00,22779.40625
2023-08-02 00:00:00+00:00,23193.3359375
2023-08-03 00:00:00+00:00,22920.349609375
2023-08-04 00:00:00+00:00,22946.87109375
2023-08-05 00:00:00+00:00,22806.79296875
2023-08-06 00:00:00+00:00,22781.71875
2023-08-07 00:00:00+00:00,22780.19921875
2023-08-08 00:00:00+00:00,22830.212890625
2023-08-09 00:00:00+00:00,23357.33984375
2023-08-10 00:00:00+00:00,23240.626953125
2023-08-11 00:00:00+00:00,23227.24609375
2023-08-12 00:00:00+00:00,23158.755859375
2023-08-13 00:00:00+00:00,23173.1328125
2023-08-14 00:00:00+00:00,23068.11328125
2023-08-15 00:00:00+00:00,23182.29296875
2023-08-16 00:00:00+00:00,22967.97265625
2023-08-17 00:00:00+00:00,22550.701171875
2023-08-18 00:00:00+00:00,20917.2734375
2023-08-19 00:00:00+00:00,20456.69140625
2023-08-20 00:00:00+00:00,20493.32421875
2023-08-21 00:00:00+00:00,20554.685546875
2023-08-22 00:00:00+00:00,20473.802734375
2023-08-23 00:00:00+00:00,20447.29296875
2023-08-24 00:00:00+00:00,20778.916015625
2023-08-25 00:00:00+00:00,20776.298828125
2023-08-26 00:00:00+00:00,20708.912109375
2023-08-27 00:00:00+00:00,20672.80078125
2023-08-28 00:00:00+00:00,20724.138671875
2023-08-29 00:00:00+00:00,20701.2890625
2023-08-30 00:00:00+00:00,21943.6796875
2023-08-31 00:00:00+00:00,21474.376953125
2023-09-01 00:00:00+00:00,20465.091796875
2023-09-02 00:00:00+00:00,20497.927734375
2023-09-03 00:00:00+00:00,20550.353515625
2023-09-04 00:00:00+00:00,20631.08203125
2023-09-05 00:00:00+00:00,20449.73046875
2023-09-06 00:00:00+00:00,20509.291015625
2023-09-07 00:00:00+00:00,20605.03515625
2023-09-08 00:00:00+00:00,21033.537109375
2023-09-09 00:00:00+00:00,20782.70703125
2023-09-10 00:00:00+00:00,20774.705078125
2023-09-11 00:00:00+00:00,20684.638671875
2023-09-12 00:00:00+00:00,20117.19140625
2023-09-13 00:00:00+00:00,20681.140625
2023-09-14 00:00:00+00:00,21000.1015625
2023-09-15 00:00:00+00:00,21401.142578125
2023-09-16 00:00:00+00:00,21482.875
2023-09-17 00:00:00+00:00,21450.248046875
2023-09-18 00:00:00+00:00,21403.005859375
2023-09-19 00:00:00+00:00,21605.47265625
2023-09-20 00:00:00+00:00,21957.3046875
2023-09-21 00:00:00+00:00,22010.08203125
2023-09-22 00:00:00+00:00,21612.185546875
2023-09-23 00:00:00+00:00,21713.56640625
2023-09-24 00:00:00+00:00,21716.95703125
2023-09-25 00:00:00+00:00,21449.62109375
2023-09-26 00:00:00+00:00,21534.431640625
2023-09-27 00:00:00+00:00,21584.818359375
