Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-27 00:00:00+00:00,76.13119506835938,80.02249908447266,75.76934814453125,78.45311737060547,999667967,0.0,0.0
2022-04-28 00:00:00+00:00,78.45572662353516,80.24166870117188,77.79228973388672,78.76950073242188,1048646334,0.0,0.0
2022-04-29 00:00:00+00:00,78.76728057861328,78.88935089111328,73.88172912597656,74.81197357177734,982445174,0.0,0.0
2022-04-30 00:00:00+00:00,74.81372833251953,75.49919128417969,65.93994903564453,67.67884063720703,1028380786,0.0,0.0
2022-05-01 00:00:00+00:00,67.67784881591797,73.51190185546875,67.5581283569336,71.34336853027344,1135132982,0.0,0.0
2022-05-02 00:00:00+00:00,71.34380340576172,72.09188842773438,68.46353149414062,70.066650390625,1012202672,0.0,0.0
2022-05-03 00:00:00+00:00,70.05203247070312,70.87428283691406,67.95280456542969,68.68162536621094,809682113,0.0,0.0
2022-05-04 00:00:00+00:00,68.68110656738281,73.63507080078125,68.62283325195312,73.52934265136719,1132180848,0.0,0.0
2022-05-05 00:00:00+00:00,73.52850341796875,75.43724060058594,66.22904205322266,68.42980194091797,1460858542,0.0,0.0
2022-05-06 00:00:00+00:00,68.42372131347656,68.4704818725586,65.32908630371094,66.26211547851562,1284559898,0.0,0.0
2022-05-07 00:00:00+00:00,66.26419830322266,66.59980010986328,63.11703872680664,64.00863647460938,923127936,0.0,0.0
2022-05-08 00:00:00+00:00,64.01205444335938,64.25205993652344,60.397274017333984,61.02733612060547,1168052349,0.0,0.0
2022-05-09 00:00:00+00:00,61.038917541503906,62.578243255615234,51.28758239746094,51.28758239746094,2248656428,0.0,0.0
2022-05-10 00:00:00+00:00,51.368370056152344,59.823326110839844,49.49646759033203,54.249698638916016,2987694457,0.0,0.0
2022-05-11 00:00:00+00:00,54.22418212890625,55.308326721191406,35.93281936645508,41.043251037597656,3623459958,0.0,0.0
2022-05-12 00:00:00+00:00,41.06645202636719,43.84980773925781,31.21336555480957,36.613868713378906,3663687780,0.0,0.0
2022-05-13 00:00:00+00:00,36.57288360595703,45.80557632446289,36.10189437866211,39.63017654418945,2327734192,0.0,0.0
2022-05-14 00:00:00+00:00,39.69794464111328,43.26225280761719,37.68492126464844,42.73723220825195,1665012729,0.0,0.0
2022-05-15 00:00:00+00:00,42.748741149902344,48.0177116394043,40.63170623779297,47.97981262207031,1504250848,0.0,0.0
2022-05-16 00:00:00+00:00,47.973819732666016,47.973819732666016,42.67676544189453,43.52568054199219,1677299296,0.0,0.0
2022-05-17 00:00:00+00:00,43.533424377441406,46.59348678588867,42.951595306396484,45.74722671508789,1460608258,0.0,0.0
2022-05-18 00:00:00+00:00,45.73977279663086,46.185699462890625,40.29173278808594,40.306758880615234,1414056567,0.0,0.0
