Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-18 00:00:00+00:00,184.80642700195312,205.0612335205078,180.02928161621094,204.9100799560547,326545064,0.0,0.0
2022-04-19 00:00:00+00:00,204.84706115722656,205.8744659423828,192.749267578125,195.27220153808594,238794026,0.0,0.0
2022-04-20 00:00:00+00:00,195.26901245117188,206.7415008544922,193.60723876953125,203.9973602294922,275368271,0.0,0.0
2022-04-21 00:00:00+00:00,204.00372314453125,221.6362762451172,203.7917938232422,214.51329040527344,395810338,0.0,0.0
2022-04-22 00:00:00+00:00,214.4004364013672,220.7392578125,203.8030242919922,208.83934020996094,267180887,0.0,0.0
2022-04-23 00:00:00+00:00,208.87432861328125,217.1381378173828,204.7232666015625,207.9532012939453,179396579,0.0,0.0
2022-04-24 00:00:00+00:00,207.91464233398438,209.34349060058594,194.0047149658203,197.14642333984375,177403133,0.0,0.0
2022-04-25 00:00:00+00:00,197.14154052734375,203.59536743164062,186.93124389648438,199.72019958496094,222486708,0.0,0.0
2022-04-26 00:00:00+00:00,199.6763916015625,206.7069091796875,181.58045959472656,182.1947784423828,218807634,0.0,0.0
2022-04-27 00:00:00+00:00,182.40371704101562,187.41539001464844,176.94561767578125,183.02821350097656,187860678,0.0,0.0
2022-04-28 00:00:00+00:00,183.0172576904297,189.43528747558594,180.05076599121094,182.09005737304688,162885467,0.0,0.0
2022-04-29 00:00:00+00:00,182.07965087890625,187.5977325439453,173.09286499023438,175.61819458007812,181866021,0.0,0.0
2022-04-30 00:00:00+00:00,175.62852478027344,185.51028442382812,169.83021545410156,170.72628784179688,185799277,0.0,0.0
2022-05-01 00:00:00+00:00,170.74908447265625,180.8015899658203,165.94720458984375,169.2012481689453,168348308,0.0,0.0
2022-05-02 00:00:00+00:00,169.17555236816406,171.77818298339844,157.46929931640625,158.93789672851562,187602419,0.0,0.0
2022-05-03 00:00:00+00:00,158.95150756835938,172.18072509765625,158.95150756835938,166.05149841308594,169686382,0.0,0.0
2022-05-04 00:00:00+00:00,166.0047149658203,178.4769744873047,165.376953125,178.4769744873047,173483520,0.0,0.0
2022-05-05 00:00:00+00:00,178.46005249023438,182.55186462402344,161.02169799804688,167.13705444335938,184957054,0.0,0.0
2022-05-06 00:00:00+00:00,167.14834594726562,176.19512939453125,163.3437957763672,175.8627471923828,165420662,0.0,0.0
