Date,Open,High,Low,Close,Volume,Crypto
2022-12-16 00:00:00+00:00,1038.8687744140625,1049.4193115234375,956.9959106445312,961.6889038085938,7653781774,ETH-GBP
2022-12-17 00:00:00+00:00,961.5303955078125,979.1215209960938,959.6574096679688,978.3841552734375,4180878737,ETH-GBP
2022-12-18 00:00:00+00:00,978.3668212890625,983.3782958984375,968.5325927734375,974.3192749023438,2755142889,ETH-GBP
2022-12-19 00:00:00+00:00,974.354736328125,979.5157470703125,955.1018676757812,960.600830078125,4067157436,ETH-GBP
2022-12-20 00:00:00+00:00,960.8253173828125,1007.9680786132812,960.00634765625,999.0709838867188,5484702060,ETH-GBP
2022-12-21 00:00:00+00:00,998.974853515625,999.6303100585938,991.6817016601562,1004.934814453125,3492084551,ETH-GBP
2022-12-22 00:00:00+00:00,1004.9949951171875,1014.8173217773438,987.6773071289062,1011.97314453125,4400736913,ETH-GBP
2022-12-23 00:00:00+00:00,1011.8876953125,1017.59423828125,1011.3392944335938,1012.3284301757812,4012139836,ETH-GBP
2022-12-24 00:00:00+00:00,1012.2939453125,1016.271240234375,1009.1585693359375,1013.1491088867188,2178838020,ETH-GBP
2022-12-25 00:00:00+00:00,1013.1681518554688,1015.11474609375,998.7791137695312,1011.166748046875,3270608523,ETH-GBP
2022-12-26 00:00:00+00:00,1011.132080078125,1015.474609375,1006.380859375,1015.474609375,2716346688,ETH-GBP
2022-12-27 00:00:00+00:00,1015.4852294921875,1018.6138916015625,1004.094970703125,1008.433837890625,3402099624,ETH-GBP
2022-12-28 00:00:00+00:00,1008.3880615234375,1008.4716796875,986.3572387695312,989.342529296875,4150024214,ETH-GBP
2022-12-29 00:00:00+00:00,989.362548828125,1000.150390625,986.8880615234375,996.752197265625,3427787227,ETH-GBP
2022-12-30 00:00:00+00:00,996.7308349609375,997.1322631835938,982.9672241210938,990.8552856445312,3350959393,ETH-GBP
2022-12-31 00:00:00+00:00,990.9605102539062,996.1057739257812,987.1085205078125,989.2307739257812,2495051806,ETH-GBP
2023-01-01 00:00:00+00:00,989.1831665039062,994.7722778320312,986.018798828125,992.77880859375,1983693366,ETH-GBP
2023-01-02 00:00:00+00:00,992.8932495117188,1012.2904052734375,987.9647216796875,1006.9309692382812,3121753542,ETH-GBP
2023-01-03 00:00:00+00:00,1007.0033569335938,1010.0558471679688,1008.105712890625,1015.138427734375,2835360912,ETH-GBP
2023-01-04 00:00:00+00:00,1015.0880737304688,1048.301513671875,1011.7888793945312,1042.212158203125,5312073143,ETH-GBP
2023-01-05 00:00:00+00:00,1042.1773681640625,1043.6641845703125,1044.8782958984375,1050.00830078125,3360348109,ETH-GBP
2023-01-06 00:00:00+00:00,1050.025390625,1052.7659912109375,1046.1510009765625,1049.6812744140625,4115814765,ETH-GBP
2023-01-07 00:00:00+00:00,1049.7149658203125,1050.689453125,1043.8035888671875,1045.456787109375,2121239213,ETH-GBP
2023-01-08 00:00:00+00:00,1045.3836669921875,1062.17578125,1042.113037109375,1062.17578125,2883731448,ETH-GBP
2023-01-09 00:00:00+00:00,1062.251220703125,1100.658935546875,1063.646240234375,1084.6689453125,6558248550,ETH-GBP
2023-01-10 00:00:00+00:00,1084.5511474609375,1104.42041015625,1084.2275390625,1099.7310791015625,4797014081,ETH-GBP
2023-01-11 00:00:00+00:00,1099.6492919921875,1141.506591796875,1091.498046875,1141.506591796875,5193699365,ETH-GBP
2023-01-12 00:00:00+00:00,1155.832763671875,1172.5943603515625,1139.3692626953125,1160.623779296875,10010767677,ETH-GBP
2023-01-13 00:00:00+00:00,1160.630126953125,1195.0562744140625,1150.274658203125,1186.8330078125,6282521158,ETH-GBP
2023-01-14 00:00:00+00:00,1186.6806640625,1278.556884765625,1186.3209228515625,1267.8502197265625,12627449006,ETH-GBP
2023-01-15 00:00:00+00:00,1267.870361328125,1272.9552001953125,1243.4752197265625,1270.088134765625,5542332445,ETH-GBP
2023-01-16 00:00:00+00:00,1270.12060546875,1306.804931640625,1253.8863525390625,1291.6080322265625,6925195834,ETH-GBP
2023-01-17 00:00:00+00:00,1291.8323974609375,1297.912109375,1273.82080078125,1276.3709716796875,6186661858,ETH-GBP
2023-01-18 00:00:00+00:00,1276.251220703125,1288.7249755859375,1221.3721923828125,1227.4349365234375,8386593827,ETH-GBP
2023-01-19 00:00:00+00:00,1227.2264404296875,1257.042236328125,1226.5220947265625,1252.826171875,5190779329,ETH-GBP
2023-01-20 00:00:00+00:00,1252.6787109375,1339.806640625,1248.318359375,1339.3751220703125,6882579257,ETH-GBP
2023-01-21 00:00:00+00:00,1339.3363037109375,1351.3438720703125,1313.111328125,1313.3577880859375,7150903355,ETH-GBP
2023-01-22 00:00:00+00:00,1313.5577392578125,1338.303466796875,1300.7515869140625,1312.5458984375,6059822193,ETH-GBP
2023-01-23 00:00:00+00:00,1312.6820068359375,1320.4913330078125,1302.1248779296875,1315.3077392578125,6676102116,ETH-GBP
2023-01-24 00:00:00+00:00,1314.9822998046875,1323.3900146484375,1258.31982421875,1262.2861328125,6633572893,ETH-GBP
2023-01-25 00:00:00+00:00,1262.450927734375,1316.14013671875,1242.297607421875,1298.6700439453125,8540345434,ETH-GBP
2023-01-26 00:00:00+00:00,1298.162353515625,1311.22314453125,1282.853515625,1291.2857666015625,6762342473,ETH-GBP
2023-01-27 00:00:00+00:00,1291.2650146484375,1304.4168701171875,1261.9600830078125,1290.8134765625,6562041313,ETH-GBP
2023-01-28 00:00:00+00:00,1290.788330078125,1296.101806640625,1264.348388671875,1270.0384521484375,4687546977,ETH-GBP
2023-01-29 00:00:00+00:00,1270.195556640625,1335.2672119140625,1267.2518310546875,1327.4976806640625,7097564540,ETH-GBP
2023-01-30 00:00:00+00:00,1327.4913330078125,1328.1956787109375,1252.3359375,1269.111328125,7433659965,ETH-GBP
2023-01-31 00:00:00+00:00,1269.1868896484375,1297.4527587890625,1265.399169921875,1288.980712890625,5350138443,ETH-GBP
2023-02-01 00:00:00+00:00,1288.9422607421875,1327.0302734375,1275.0457763671875,1325.332275390625,6552399269,ETH-GBP
2023-02-02 00:00:00+00:00,1324.98779296875,1391.3287353515625,1324.309326171875,1344.6070556640625,8639308206,ETH-GBP
2023-02-03 00:00:00+00:00,1344.3314208984375,1384.130615234375,1338.2606201171875,1381.760498046875,6780807641,ETH-GBP
2023-02-04 00:00:00+00:00,1381.53369140625,1402.8046875,1368.0184326171875,1382.9356689453125,4847405091,ETH-GBP
2023-02-05 00:00:00+00:00,1383.024658203125,1386.84375,1343.076171875,1354.7833251953125,5751353883,ETH-GBP
2023-02-06 00:00:00+00:00,1354.7828369140625,1375.844970703125,1340.58203125,1343.940185546875,5754004951,ETH-GBP
2023-02-07 00:00:00+00:00,1343.74267578125,1389.2254638671875,1342.7908935546875,1387.100830078125,6661950280,ETH-GBP
2023-02-08 00:00:00+00:00,1387.019287109375,1400.7498779296875,1355.0526123046875,1367.532958984375,6466939300,ETH-GBP
2023-02-09 00:00:00+00:00,1367.8358154296875,1371.2528076171875,1268.1861572265625,1276.397705078125,8687088490,ETH-GBP
2023-02-10 00:00:00+00:00,1276.5283203125,1281.986083984375,1248.1849365234375,1255.6932373046875,6960695597,ETH-GBP
2023-02-11 00:00:00+00:00,1255.7535400390625,1277.630859375,1251.7789306640625,1276.4637451171875,4197616515,ETH-GBP
2023-02-12 00:00:00+00:00,1276.3387451171875,1281.12841796875,1244.477783203125,1257.1356201171875,4414147731,ETH-GBP
2023-02-13 00:00:00+00:00,1257.038818359375,1264.133544921875,1212.3890380859375,1240.4306640625,7706658764,ETH-GBP
2023-02-14 00:00:00+00:00,1240.2877197265625,1278.856201171875,1232.8602294921875,1278.832763671875,7597693438,ETH-GBP
2023-02-15 00:00:00+00:00,1278.742431640625,1390.9312744140625,1272.2139892578125,1390.4913330078125,8320150697,ETH-GBP
2023-02-16 00:00:00+00:00,1390.5921630859375,1442.752685546875,1367.872802734375,1369.656494140625,10610109493,ETH-GBP
2023-02-17 00:00:00+00:00,1369.833984375,1425.3477783203125,1366.5880126953125,1407.1600341796875,8138860728,ETH-GBP
2023-02-18 00:00:00+00:00,1407.12548828125,1415.8994140625,1397.932861328125,1404.6990966796875,4559479897,ETH-GBP
2023-02-19 00:00:00+00:00,1404.58349609375,1427.2232666015625,1391.4432373046875,1397.8165283203125,5785296470,ETH-GBP
2023-02-20 00:00:00+00:00,1398.5654296875,1426.495361328125,1380.46044921875,1414.3355712890625,6399037378,ETH-GBP
2023-02-21 00:00:00+00:00,1414.4375,1424.8336181640625,1356.675537109375,1369.2413330078125,7202487204,ETH-GBP
2023-02-22 00:00:00+00:00,1369.32763671875,1373.476318359375,1330.372314453125,1364.0137939453125,7627926365,ETH-GBP
2023-02-23 00:00:00+00:00,1364.0693359375,1388.0538330078125,1356.2901611328125,1373.9593505859375,7500463622,ETH-GBP
2023-02-24 00:00:00+00:00,1373.810546875,1381.6558837890625,1325.166015625,1346.8211669921875,7460335705,ETH-GBP
2023-02-25 00:00:00+00:00,1347.0599365234375,1346.8936767578125,1312.2095947265625,1335.0474853515625,4735851128,ETH-GBP
2023-02-26 00:00:00+00:00,1334.918701171875,1376.221923828125,1331.2623291015625,1373.0489501953125,4793208971,ETH-GBP
2023-02-27 00:00:00+00:00,1373.004150390625,1383.0850830078125,1340.0693359375,1354.895751953125,6001988413,ETH-GBP
2023-02-28 00:00:00+00:00,1355.041748046875,1360.767333984375,1331.7442626953125,1334.5823974609375,5255304383,ETH-GBP
2023-03-01 00:00:00+00:00,1334.703125,1383.103515625,1332.7991943359375,1383.103515625,6403893421,ETH-GBP
2023-03-02 00:00:00+00:00,1383.199462890625,1389.3424072265625,1359.6771240234375,1378.5772705078125,5925771673,ETH-GBP
2023-03-03 00:00:00+00:00,1378.77685546875,1379.618896484375,1289.1712646484375,1303.7774658203125,8244111559,ETH-GBP
2023-03-04 00:00:00+00:00,1303.8692626953125,1309.2127685546875,1289.3536376953125,1301.9727783203125,3646901686,ETH-GBP
2023-03-05 00:00:00+00:00,1302.1849365234375,1316.3349609375,1296.181396484375,1300.70556640625,4174384902,ETH-GBP
2023-03-06 00:00:00+00:00,1300.6343994140625,1312.7919921875,1294.04296875,1303.42529296875,4361790844,ETH-GBP
2023-03-07 00:00:00+00:00,1303.44677734375,1312.211181640625,1297.5897216796875,1320.6519775390625,5795270831,ETH-GBP
2023-03-08 00:00:00+00:00,1320.6898193359375,1325.36376953125,1294.679931640625,1294.679931640625,6017575742,ETH-GBP
2023-03-09 00:00:00+00:00,1294.6322021484375,1303.8096923828125,1194.0806884765625,1206.6507568359375,7932641356,ETH-GBP
2023-03-10 00:00:00+00:00,1294.6322021484375,1303.9578857421875,1194.0806884765625,1206.6507568359375,7932641356,ETH-GBP
2023-03-11 00:00:00+00:00,1206.7342529296875,1206.7342529296875,1150.4842529296875,1187.698974609375,10525384921,ETH-GBP
2023-03-12 00:00:00+00:00,1187.6513671875,1233.28662109375,1187.239013671875,1232.0233154296875,12395780349,ETH-GBP
2023-03-13 00:00:00+00:00,1231.869873046875,1329.6214599609375,1214.5679931640625,1316.921630859375,9507387217,ETH-GBP
2023-03-14 00:00:00+00:00,1317.3673095703125,1396.27685546875,1301.6180419921875,1380.99560546875,12912784993,ETH-GBP
2023-03-15 00:00:00+00:00,1380.9842529296875,1463.2135009765625,1371.254150390625,1401.9505615234375,13299160657,ETH-GBP
2023-03-16 00:00:00+00:00,1403.3355712890625,1415.4964599609375,1345.1383056640625,1372.451904296875,10537011449,ETH-GBP
2023-03-17 00:00:00+00:00,1372.5775146484375,1396.765380859375,1357.8856201171875,1385.002685546875,7733366497,ETH-GBP
2023-03-18 00:00:00+00:00,1385.0697021484375,1477.08154296875,1377.33935546875,1471.4510498046875,10234525696,ETH-GBP
2023-03-19 00:00:00+00:00,1472.3599853515625,1510.71826171875,1438.1142578125,1446.6519775390625,8472861470,ETH-GBP
2023-03-20 00:00:00+00:00,1447.722412109375,1508.257080078125,1447.722412109375,1465.106689453125,7524659893,ETH-GBP
2023-03-21 00:00:00+00:00,1464.97509765625,1481.7381591796875,1407.93798828125,1413.8287353515625,8944437011,ETH-GBP
2023-03-22 00:00:00+00:00,1414.0704345703125,1500.66455078125,1407.863037109375,1478.0440673828125,8801235290,ETH-GBP
2023-03-23 00:00:00+00:00,1476.568603515625,1488.000244140625,1399.0836181640625,1415.3096923828125,10167865406,ETH-GBP
2023-03-24 00:00:00+00:00,1414.8404541015625,1504.9510498046875,1409.8782958984375,1479.0242919921875,8967407378,ETH-GBP
2023-03-25 00:00:00+00:00,1478.547607421875,1482.799560546875,1415.1075439453125,1432.930908203125,8925875469,ETH-GBP
2023-03-26 00:00:00+00:00,1432.4603271484375,1441.62451171875,1403.9844970703125,1426.158935546875,5409592733,ETH-GBP
2023-03-27 00:00:00+00:00,1426.22216796875,1470.41796875,1424.0472412109375,1450.088623046875,5708569459,ETH-GBP
2023-03-28 00:00:00+00:00,1449.9290771484375,1455.9105224609375,1377.0238037109375,1395.064208984375,6982190090,ETH-GBP
2023-03-29 00:00:00+00:00,1394.9556884765625,1450.9090576171875,1382.9508056640625,1437.7220458984375,6769294437,ETH-GBP
2023-03-30 00:00:00+00:00,1437.8148193359375,1482.955810546875,1437.8148193359375,1456.5020751953125,7421554079,ETH-GBP
2023-03-31 00:00:00+00:00,1456.781494140625,1484.9393310546875,1426.843017578125,1447.337646484375,7850917050,ETH-GBP
2023-04-01 00:00:00+00:00,1448.050537109375,1490.266845703125,1440.356201171875,1475.919921875,7411409330,ETH-GBP
2023-04-02 00:00:00+00:00,1475.6624755859375,1490.623046875,1467.0875244140625,1469.3087158203125,4500969361,ETH-GBP
2023-04-03 00:00:00+00:00,1475.24755859375,1477.7884521484375,1438.890869140625,1461.552001953125,5046039871,ETH-GBP
2023-04-04 00:00:00+00:00,1460.9124755859375,1482.5579833984375,1435.880615234375,1457.5191650390625,7764505019,ETH-GBP
2023-04-05 00:00:00+00:00,1457.394287109375,1512.3980712890625,1452.0389404296875,1496.918212890625,8319292166,ETH-GBP
2023-04-06 00:00:00+00:00,1496.88623046875,1550.209228515625,1492.0313720703125,1531.8941650390625,8280265019,ETH-GBP
2023-04-07 00:00:00+00:00,1531.917724609375,1532.0206298828125,1494.9256591796875,1505.807373046875,6643507073,ETH-GBP
2023-04-08 00:00:00+00:00,1505.65576171875,1513.2330322265625,1484.308349609375,1502.001220703125,6727420386,ETH-GBP
2023-04-09 00:00:00+00:00,1501.230712890625,1512.84716796875,1488.5074462890625,1489.0087890625,4038613440,ETH-GBP
2023-04-10 00:00:00+00:00,1489.14892578125,1507.87109375,1472.2645263671875,1495.7974853515625,5117551367,ETH-GBP
2023-04-11 00:00:00+00:00,1496.081787109375,1547.8824462890625,1495.3218994140625,1542.35400390625,6762810261,ETH-GBP
2023-04-12 00:00:00+00:00,1542.4898681640625,1561.2528076171875,1517.9468994140625,1522.319580078125,7141974430,ETH-GBP
2023-04-13 00:00:00+00:00,1522.1265869140625,1547.0950927734375,1495.832275390625,1537.531005859375,8814219846,ETH-GBP
2023-04-14 00:00:00+00:00,1535.1424560546875,1614.755615234375,1522.2166748046875,1606.9075927734375,10017610748,ETH-GBP
2023-04-15 00:00:00+00:00,1607.9423828125,1696.7518310546875,1606.3482666015625,1691.73046875,13119301804,ETH-GBP
2023-04-16 00:00:00+00:00,1691.715087890625,1699.3291015625,1671.5059814453125,1684.3499755859375,6469027368,ETH-GBP
2023-04-17 00:00:00+00:00,1684.2003173828125,1721.662841796875,1671.7646484375,1709.6829833984375,6369460199,ETH-GBP
2023-04-18 00:00:00+00:00,1709.67919921875,1709.3203125,1663.3662109375,1677.940673828125,7797860216,ETH-GBP
2023-04-19 00:00:00+00:00,1677.6273193359375,1705.4737548828125,1663.0184326171875,1693.83056640625,7351484686,ETH-GBP
2023-04-20 00:00:00+00:00,1693.3548583984375,1693.3681640625,1552.15625,1558.0631103515625,11087417446,ETH-GBP
2023-04-21 00:00:00+00:00,1558.07470703125,1588.33642578125,1543.0303955078125,1561.935791015625,9102770357,ETH-GBP
2023-04-22 00:00:00+00:00,1562.186767578125,1572.29296875,1468.9263916015625,1487.736572265625,9685788821,ETH-GBP
2023-04-23 00:00:00+00:00,1487.1629638671875,1517.28564453125,1484.3988037109375,1507.220947265625,5605665409,ETH-GBP
2023-04-24 00:00:00+00:00,1507.175048828125,1513.6552734375,1479.8592529296875,1495.8968505859375,5308129490,ETH-GBP
2023-04-25 00:00:00+00:00,1495.91552734375,1517.1597900390625,1453.086181640625,1474.2059326171875,6750553070,ETH-GBP
2023-04-26 00:00:00+00:00,1473.7635498046875,1512.8079833984375,1456.039794921875,1503.7110595703125,6989720190,ETH-GBP
2023-04-27 00:00:00+00:00,1503.2239990234375,1573.468994140625,1438.378662109375,1496.698974609375,11511736258,ETH-GBP
2023-04-28 00:00:00+00:00,1496.8023681640625,1551.1424560546875,1493.9595947265625,1527.37841796875,11209080135,ETH-GBP
2023-04-29 00:00:00+00:00,1527.7679443359375,1541.140380859375,1493.0780029296875,1505.6982421875,6119625578,ETH-GBP
2023-04-30 00:00:00+00:00,1505.7398681640625,1524.4925537109375,1502.100341796875,1518.0853271484375,3814584870,ETH-GBP
2023-05-01 00:00:00+00:00,1517.945556640625,1541.5462646484375,1494.5948486328125,1494.5948486328125,5207516891,ETH-GBP
2023-05-02 00:00:00+00:00,1488.197998046875,1501.70703125,1447.7869873046875,1467.34814453125,6909028073,ETH-GBP
2023-05-03 00:00:00+00:00,1467.165283203125,1506.78515625,1459.5291748046875,1499.4320068359375,6040711182,ETH-GBP
2023-05-04 00:00:00+00:00,1499.35009765625,1524.1053466796875,1476.6771240234375,1515.3753662109375,6608714090,ETH-GBP
2023-05-05 00:00:00+00:00,1515.7867431640625,1524.880615234375,1485.5830078125,1492.3729248046875,5228450610,ETH-GBP
2023-05-06 00:00:00+00:00,1492.4754638671875,1581.1488037109375,1492.1744384765625,1578.4962158203125,7515043384,ETH-GBP
2023-05-07 00:00:00+00:00,1578.8271484375,1596.297119140625,1480.02685546875,1503.459228515625,7613929137,ETH-GBP
2023-05-08 00:00:00+00:00,1503.2186279296875,1530.183349609375,1483.036376953125,1483.036376953125,5450464525,ETH-GBP
2023-05-09 00:00:00+00:00,1482.560302734375,1492.87841796875,1440.902099609375,1466.024658203125,7845391704,ETH-GBP
2023-05-10 00:00:00+00:00,1466.0391845703125,1474.3389892578125,1451.84375,1464.3450927734375,4855410356,ETH-GBP
2023-05-11 00:00:00+00:00,1464.0364990234375,1489.125,1422.9598388671875,1459.2041015625,7876994632,ETH-GBP
2023-05-12 00:00:00+00:00,1459.27587890625,1459.27587890625,1418.2274169921875,1436.3050537109375,6678935858,ETH-GBP
2023-05-13 00:00:00+00:00,1435.2545166015625,1455.9970703125,1391.5133056640625,1452.458251953125,7267994666,ETH-GBP
2023-05-14 00:00:00+00:00,1452.74365234375,1458.9161376953125,1436.757568359375,1441.5618896484375,3730188532,ETH-GBP
2023-05-15 00:00:00+00:00,1441.5562744140625,1463.53369140625,1438.7701416015625,1446.0435791015625,3783733126,ETH-GBP
2023-05-16 00:00:00+00:00,1445.9393310546875,1472.5401611328125,1436.0263671875,1451.1427001953125,5388353747,ETH-GBP
2023-05-17 00:00:00+00:00,1450.5633544921875,1466.1353759765625,1435.8389892578125,1461.1322021484375,4482397269,ETH-GBP
2023-05-18 00:00:00+00:00,1461.0897216796875,1470.8555908203125,1432.5928955078125,1459.5645751953125,5088970727,ETH-GBP
2023-05-19 00:00:00+00:00,1459.731689453125,1469.9146728515625,1430.9503173828125,1451.6256103515625,4570751116,ETH-GBP
2023-05-20 00:00:00+00:00,1451.0341796875,1464.0196533203125,1449.5247802734375,1456.3050537109375,3853382031,ETH-GBP
2023-05-21 00:00:00+00:00,1456.4468994140625,1469.4976806640625,1452.6552734375,1462.64306640625,2371475520,ETH-GBP
2023-05-22 00:00:00+00:00,1462.3699951171875,1468.623779296875,1445.972900390625,1448.0263671875,2717675421,ETH-GBP
2023-05-23 00:00:00+00:00,1448.2755126953125,1467.4237060546875,1438.4920654296875,1461.7396240234375,3647114170,ETH-GBP
2023-05-24 00:00:00+00:00,1461.937744140625,1503.883544921875,1460.526123046875,1493.514404296875,5492852343,ETH-GBP
2023-05-25 00:00:00+00:00,1493.44921875,1493.44921875,1438.2523193359375,1455.2080078125,5741000180,ETH-GBP
2023-05-26 00:00:00+00:00,1455.0020751953125,1474.4224853515625,1427.747314453125,1466.2591552734375,5132598961,ETH-GBP
2023-05-27 00:00:00+00:00,1466.0738525390625,1488.0299072265625,1458.7896728515625,1481.2003173828125,4415531070,ETH-GBP
2023-05-28 00:00:00+00:00,1481.10791015625,1487.27099609375,1472.13037109375,1483.1673583984375,2605489946,ETH-GBP
2023-05-29 00:00:00+00:00,1483.1514892578125,1551.569091796875,1478.590087890625,1547.8519287109375,5151322712,ETH-GBP
2023-05-30 00:00:00+00:00,1546.54248046875,1560.66357421875,1520.079833984375,1533.190673828125,4765956743,ETH-GBP
2023-05-31 00:00:00+00:00,1533.202880859375,1542.5477294921875,1524.1766357421875,1531.5240478515625,4320947993,ETH-GBP
2023-06-01 00:00:00+00:00,1531.581787109375,1535.6707763671875,1498.4742431640625,1505.905029296875,4808687492,ETH-GBP
2023-06-02 00:00:00+00:00,1505.731689453125,1516.7052001953125,1484.4222412109375,1486.630859375,4502540872,ETH-GBP
2023-06-03 00:00:00+00:00,1486.8082275390625,1533.875244140625,1478.6605224609375,1531.687255859375,4897002266,ETH-GBP
2023-06-04 00:00:00+00:00,1531.819091796875,1533.0667724609375,1514.3861083984375,1519.9498291015625,2788864991,ETH-GBP
2023-06-05 00:00:00+00:00,1519.938232421875,1535.8472900390625,1514.519775390625,1520.8992919921875,3014458378,ETH-GBP
2023-06-06 00:00:00+00:00,1520.8221435546875,1521.2017822265625,1430.941162109375,1457.371337890625,7437635805,ETH-GBP
2023-06-07 00:00:00+00:00,1456.368408203125,1525.9794921875,1452.451416015625,1516.176025390625,7003160608,ETH-GBP
2023-06-08 00:00:00+00:00,1516.077880859375,1522.6168212890625,1464.8837890625,1472.36865234375,6363801512,ETH-GBP
2023-06-09 00:00:00+00:00,1472.463134765625,1483.154296875,1469.9940185546875,1470.1917724609375,3612004829,ETH-GBP
2023-06-10 00:00:00+00:00,1470.0133056640625,1474.7879638671875,1453.767822265625,1464.5653076171875,3669585587,ETH-GBP
2023-06-11 00:00:00+00:00,1464.697998046875,1468.19482421875,1369.430419921875,1394.0447998046875,8582392324,ETH-GBP
2023-06-12 00:00:00+00:00,1394.158447265625,1413.5050048828125,1385.0760498046875,1393.8388671875,3624166564,ETH-GBP
2023-06-13 00:00:00+00:00,1393.5687255859375,1396.2708740234375,1371.0888671875,1392.40234375,4819498778,ETH-GBP
2023-06-14 00:00:00+00:00,1392.291748046875,1400.9853515625,1370.78466796875,1379.4515380859375,4929211893,ETH-GBP
2023-06-15 00:00:00+00:00,1379.6201171875,1382.942626953125,1292.83642578125,1302.6112060546875,5889822065,ETH-GBP
2023-06-16 00:00:00+00:00,1302.5946044921875,1311.416015625,1282.6356201171875,1302.7030029296875,5732110306,ETH-GBP
2023-06-17 00:00:00+00:00,1302.6175537109375,1347.2115478515625,1290.3131103515625,1338.6378173828125,4897866736,ETH-GBP
2023-06-18 00:00:00+00:00,1338.6400146484375,1377.70068359375,1336.67431640625,1346.85302734375,3801612692,ETH-GBP
2023-06-19 00:00:00+00:00,1346.844970703125,1362.385498046875,1339.0582275390625,1340.8494873046875,2976963910,ETH-GBP
2023-06-20 00:00:00+00:00,1340.793212890625,1365.26953125,1334.630126953125,1358.2657470703125,4072844733,ETH-GBP
2023-06-21 00:00:00+00:00,1357.6563720703125,1404.948486328125,1348.4273681640625,1403.8553466796875,5617452533,ETH-GBP
2023-06-22 00:00:00+00:00,1403.757568359375,1486.5172119140625,1401.6014404296875,1480.74365234375,9186259303,ETH-GBP
2023-06-23 00:00:00+00:00,1479.7940673828125,1513.2227783203125,1465.6517333984375,1469.3387451171875,6650789850,ETH-GBP
2023-06-24 00:00:00+00:00,1469.023193359375,1522.993408203125,1467.9937744140625,1488.567626953125,6519830891,ETH-GBP
2023-06-25 00:00:00+00:00,1489.2830810546875,1498.528076171875,1469.09912109375,1475.586669921875,3953275692,ETH-GBP
2023-06-26 00:00:00+00:00,1475.4210205078125,1517.2882080078125,1471.4891357421875,1493.03955078125,5450171128,ETH-GBP
2023-06-27 00:00:00+00:00,1492.681396484375,1498.619384765625,1446.6702880859375,1462.867919921875,6781361144,ETH-GBP
2023-06-28 00:00:00+00:00,1462.7996826171875,1499.089111328125,1460.5445556640625,1482.6177978515625,6030291933,ETH-GBP
2023-06-29 00:00:00+00:00,1482.7772216796875,1483.0145263671875,1441.1885986328125,1445.95263671875,5644101657,ETH-GBP
2023-06-30 00:00:00+00:00,1446.0223388671875,1487.5799560546875,1446.0223388671875,1468.4716796875,4500986325,ETH-GBP
2023-07-01 00:00:00+00:00,1468.2982177734375,1530.938720703125,1442.0733642578125,1521.4178466796875,10148455397,ETH-GBP
2023-07-02 00:00:00+00:00,1521.52392578125,1528.9041748046875,1503.8359375,1514.6314697265625,4042664038,ETH-GBP
2023-07-03 00:00:00+00:00,1514.538818359375,1541.92431640625,1492.076904296875,1526.3062744140625,4997751425,ETH-GBP
2023-07-04 00:00:00+00:00,1526.6571044921875,1557.6295166015625,1524.467041015625,1540.5885009765625,6191467838,ETH-GBP
2023-07-05 00:00:00+00:00,1540.69482421875,1549.5057373046875,1519.911865234375,1522.749755859375,4468802230,ETH-GBP
2023-07-06 00:00:00+00:00,1522.878173828125,1528.298095703125,1490.421142578125,1503.8658447265625,4749563474,ETH-GBP
2023-07-07 00:00:00+00:00,1503.7313232421875,1539.010009765625,1450.100830078125,1450.717529296875,6988205329,ETH-GBP
2023-07-08 00:00:00+00:00,1449.83544921875,1466.873046875,1437.6104736328125,1457.0255126953125,5038659926,ETH-GBP
2023-07-09 00:00:00+00:00,1457.336669921875,1458.504638671875,1436.804443359375,1453.0819091796875,3348527310,ETH-GBP
2023-07-10 00:00:00+00:00,1453.125,1463.3084716796875,1447.3382568359375,1451.1915283203125,3421821262,ETH-GBP
2023-07-11 00:00:00+00:00,1451.3709716796875,1481.640625,1441.1976318359375,1461.843017578125,4925628236,ETH-GBP
2023-07-12 00:00:00+00:00,1461.9195556640625,1463.48486328125,1443.8583984375,1452.246826171875,3792504829,ETH-GBP
2023-07-13 00:00:00+00:00,1452.2359619140625,1463.6751708984375,1436.1881103515625,1440.5316162109375,4908441758,ETH-GBP
2023-07-14 00:00:00+00:00,1440.47509765625,1532.982177734375,1433.5439453125,1528.369873046875,8466239843,ETH-GBP
2023-07-15 00:00:00+00:00,1527.7410888671875,1544.29638671875,1452.48974609375,1481.4361572265625,8118138612,ETH-GBP
2023-07-16 00:00:00+00:00,1481.2701416015625,1486.58935546875,1472.9114990234375,1475.4163818359375,3345876265,ETH-GBP
2023-07-17 00:00:00+00:00,1475.552734375,1483.486328125,1464.5902099609375,1469.6236572265625,3307434361,ETH-GBP
2023-07-18 00:00:00+00:00,1469.6331787109375,1478.94921875,1433.4300537109375,1462.4188232421875,5108772820,ETH-GBP
2023-07-19 00:00:00+00:00,1462.457763671875,1465.122802734375,1441.81689453125,1455.9140625,4461276907,ETH-GBP
2023-07-20 00:00:00+00:00,1456.06591796875,1487.771484375,1455.5242919921875,1460.13330078125,4652068386,ETH-GBP
2023-07-21 00:00:00+00:00,1460.18408203125,1491.715576171875,1462.7059326171875,1468.970947265625,5722811914,ETH-GBP
2023-07-22 00:00:00+00:00,1469.446533203125,1481.4415283203125,1467.58056640625,1471.7489013671875,3631112898,ETH-GBP
