Date,ATOM-GBP,BTC-GBP,XMR-GBP,USDT-GBP
2022-06-25 00:00:00+00:00,7.057551860809326,17532.16796875,103.94374084472656,0.8149930238723755
2022-06-26 00:00:00+00:00,6.549520015716553,17119.45703125,102.03323364257812,0.8136640191078186
2022-06-27 00:00:00+00:00,6.381106853485107,16904.287109375,98.14691925048828,0.8144950270652771
2022-06-28 00:00:00+00:00,6.016595840454102,16640.099609375,96.4145736694336,0.8195329904556274
2022-06-29 00:00:00+00:00,6.074705123901367,16575.14453125,97.8597412109375,0.8235489726066589
2022-06-30 00:00:00+00:00,6.189556121826172,16269.9501953125,92.73023986816406,0.8213779926300049
2022-07-01 00:00:00+00:00,6.679781913757324,15918.5205078125,95.03457641601562,0.825169026851654
2022-07-02 00:00:00+00:00,6.6632280349731445,15896.1240234375,95.84005737304688,0.8252459764480591
2022-07-03 00:00:00+00:00,6.691065788269043,15945.96484375,96.15999603271484,0.8255789875984192
2022-07-04 00:00:00+00:00,7.235586166381836,16701.25,102.37692260742188,0.8247810006141663
2022-07-05 00:00:00+00:00,7.50939416885376,16894.037109375,102.367431640625,0.8359879851341248
2022-07-06 00:00:00+00:00,7.472494125366211,17235.150390625,105.2604522705078,0.8380079865455627
2022-07-07 00:00:00+00:00,7.792435169219971,17987.283203125,108.431884765625,0.8308380246162415
2022-07-08 00:00:00+00:00,7.50521993637085,18056.6015625,104.37660217285156,0.8304269909858704
2022-07-09 00:00:00+00:00,7.478786945343018,17949.384765625,105.7177734375,0.8309059739112854
2022-07-10 00:00:00+00:00,7.321247100830078,17359.10546875,107.47882843017578,0.8317080140113831
2022-07-11 00:00:00+00:00,6.885578155517578,16782.896484375,106.74514770507812,0.839730978012085
2022-07-12 00:00:00+00:00,6.570332050323486,16268.9970703125,103.71117401123048,0.8413569927215576
2022-07-13 00:00:00+00:00,6.918959140777588,17036.271484375,104.53267669677734,0.8423569798469543
2022-07-14 00:00:00+00:00,7.579566955566406,17371.791015625,112.96760559082033,0.8440240025520325
2022-07-15 00:00:00+00:00,7.637578010559082,17575.984375,117.1714324951172,0.8432779908180237
2022-07-16 00:00:00+00:00,7.776268005371094,17875.345703125,117.28547668457033,0.8433719873428345
2022-07-17 00:00:00+00:00,7.492157936096191,17476.052734375,114.34102630615234,0.8408060073852539
2022-07-18 00:00:00+00:00,8.029755592346191,18817.98046875,123.42743682861328,0.836700975894928
2022-07-19 00:00:00+00:00,8.786019325256348,19484.56640625,122.4403305053711,0.8331270217895508
2022-07-20 00:00:00+00:00,8.107331275939941,19411.83203125,126.73247528076172,0.8356310129165649
2022-07-21 00:00:00+00:00,9.230693817138672,19311.216796875,125.88601684570312,0.8337180018424988
2022-07-22 00:00:00+00:00,8.887006759643555,18922.0546875,124.3656005859375,0.8330640196800232
2022-07-23 00:00:00+00:00,8.422658920288086,18714.21484375,121.9741439819336,0.8330510258674622
2022-07-24 00:00:00+00:00,8.355279922485352,18863.8203125,126.36951446533205,0.8343729972839355
2022-07-25 00:00:00+00:00,7.476047039031982,17721.751953125,119.4263916015625,0.8296560049057007
2022-07-26 00:00:00+00:00,7.655516147613525,17647.708984375,125.48006439208984,0.8309199810028076
2022-07-27 00:00:00+00:00,8.46574878692627,18854.0234375,132.87548828125,0.8224480152130127
2022-07-28 00:00:00+00:00,8.927729606628418,19587.609375,133.40280151367188,0.8216580152511597
2022-07-29 00:00:00+00:00,9.20189094543457,19552.0546875,131.5157470703125,0.8216099739074707
2022-07-30 00:00:00+00:00,8.778098106384277,19430.14453125,127.89222717285156,0.8215919733047485
2022-07-31 00:00:00+00:00,8.52655029296875,19178.634765625,127.25457000732422,0.822085976600647
2022-08-01 00:00:00+00:00,8.50782299041748,19024.22265625,131.30154418945312,0.8161590099334717
2022-08-02 00:00:00+00:00,8.18901252746582,18922.662109375,129.05792236328125,0.8236389756202698
2022-08-03 00:00:00+00:00,8.37897777557373,18822.1640625,129.07278442382812,0.8240209817886353
2022-08-04 00:00:00+00:00,8.527999877929688,18613.46484375,131.0500030517578,0.8225870132446289
2022-08-05 00:00:00+00:00,9.085244178771973,19291.21484375,133.8931121826172,0.8283640146255493
2022-08-06 00:00:00+00:00,8.80648422241211,19019.494140625,133.08169555664062,0.8284329771995544
2022-08-07 00:00:00+00:00,9.426019668579102,19215.431640625,136.62905883789062,0.8292329907417297
2022-08-08 00:00:00+00:00,9.752195358276367,19701.11328125,138.3503875732422,0.827593982219696
2022-08-09 00:00:00+00:00,9.436705589294434,19189.181640625,130.9324188232422,0.8285670280456543
2022-08-10 00:00:00+00:00,9.787620544433594,19611.921875,137.375244140625,0.8191570043563843
2022-08-11 00:00:00+00:00,9.6375150680542,19645.60546875,131.26100158691406,0.8203510046005249
2022-08-12 00:00:00+00:00,9.93052101135254,20098.283203125,136.93426513671875,0.8238809704780579
2022-08-13 00:00:00+00:00,9.790450096130373,20115.78515625,137.11227416992188,0.8239139914512634
2022-08-14 00:00:00+00:00,9.560688972473145,20053.236328125,136.484619140625,0.8248029947280884
2022-08-15 00:00:00+00:00,9.4718656539917,20020.146484375,135.7627716064453,0.8295829892158508
2022-08-16 00:00:00+00:00,9.434127807617188,19746.41796875,140.4515838623047,0.8268830180168152
2022-08-17 00:00:00+00:00,9.718189239501951,19372.962890625,139.87380981445312,0.83023601770401
2022-08-18 00:00:00+00:00,9.622113227844238,19456.314453125,133.84901428222656,0.838172972202301
2022-08-19 00:00:00+00:00,9.122451782226562,17649.98828125,120.53182220458984,0.8454560041427612
2022-08-20 00:00:00+00:00,8.661266326904297,17892.6015625,125.96691131591795,0.8453220129013062
2022-08-21 00:00:00+00:00,8.996623039245605,18203.71875,130.6133575439453,0.845337986946106
2022-08-22 00:00:00+00:00,9.42150592803955,18187.8515625,130.7980499267578,0.8499289751052856
2022-08-23 00:00:00+00:00,10.24300479888916,18197.80078125,130.6986846923828,0.8452990055084229
2022-08-24 00:00:00+00:00,11.03989028930664,18146.20703125,128.04808044433594,0.8481839895248413
2022-08-25 00:00:00+00:00,10.884984970092772,18270.21875,130.43821716308594,0.8458759784698486
2022-08-26 00:00:00+00:00,9.801405906677246,17269.03125,121.64241790771484,0.8524069786071777
2022-08-27 00:00:00+00:00,9.527692794799805,17057.5234375,123.45668029785156,0.8511160016059875
2022-08-28 00:00:00+00:00,8.991455078125,16780.8515625,125.25476837158205,0.8554559946060181
2022-08-29 00:00:00+00:00,9.760528564453123,17316.74609375,130.2165985107422,0.8531540036201477
2022-08-30 00:00:00+00:00,10.208629608154297,16981.009765625,127.54598999023438,0.857833981513977
2022-08-31 00:00:00+00:00,10.189323425292969,17288.7109375,128.50521850585938,0.8623039722442627
2022-09-01 00:00:00+00:00,11.028303146362305,17430.5859375,133.2610626220703,0.8660330176353455
2022-09-02 00:00:00+00:00,10.968506813049316,17343.146484375,133.26197814941406,0.8685470223426819
2022-09-03 00:00:00+00:00,10.971590995788574,17223.572265625,134.0486602783203,0.8685340285301208
2022-09-04 00:00:00+00:00,11.333209037780762,17420.939453125,135.6521453857422,0.8716800212860107
2022-09-05 00:00:00+00:00,10.935558319091797,17130.70703125,136.1865234375,0.8646799921989441
2022-09-06 00:00:00+00:00,10.266334533691406,16365.6943359375,125.99508666992188,0.8688179850578308
2022-09-07 00:00:00+00:00,11.25298023223877,16745.6796875,129.54685974121094,0.8681809902191162
2022-09-08 00:00:00+00:00,12.062941551208496,16779.08984375,132.09442138671875,0.8681300282478333
2022-09-09 00:00:00+00:00,13.87045955657959,18436.796875,137.7254180908203,0.8624950051307678
2022-09-10 00:00:00+00:00,13.841480255126951,18699.357421875,135.91287231445312,0.8627380132675171
2022-09-11 00:00:00+00:00,13.495741844177246,18734.208984375,136.7122039794922,0.8608189821243286
2022-09-12 00:00:00+00:00,13.266182899475098,19137.29296875,140.2220001220703,0.855646014213562
2022-09-13 00:00:00+00:00,12.220136642456056,17645.267578125,126.64015197753906,0.8693869709968567
2022-09-14 00:00:00+00:00,12.11927890777588,17533.197265625,129.76182556152344,0.8663409948348999
2022-09-15 00:00:00+00:00,13.016825675964355,17203.509765625,127.32449340820312,0.8732240200042725
2022-09-16 00:00:00+00:00,14.537923812866213,17322.345703125,130.89407348632812,0.8760619759559631
2022-09-17 00:00:00+00:00,14.429404258728027,17633.3671875,129.46676635742188,0.8761659860610962
2022-09-18 00:00:00+00:00,12.832701683044434,16983.54296875,122.90128326416016,0.874580979347229
2022-09-19 00:00:00+00:00,13.660784721374512,17076.7421875,122.75054168701172,0.8738459944725037
2022-09-20 00:00:00+00:00,12.243142127990724,16598.90234375,125.08332824707033,0.8787299990653992
2022-09-21 00:00:00+00:00,11.955671310424805,16475.765625,120.4602279663086,0.8883829712867737
2022-09-22 00:00:00+00:00,13.007317543029783,17236.904296875,128.0043487548828,0.8878660202026367
2022-09-23 00:00:00+00:00,13.115015029907228,17794.04296875,130.38833618164062,0.9220669865608216
2022-09-24 00:00:00+00:00,12.57664680480957,17439.8125,130.5568389892578,0.9209840297698976
2022-09-25 00:00:00+00:00,12.987737655639648,17420.8203125,130.73802185058594,0.9265859723091124
2022-09-26 00:00:00+00:00,12.90756607055664,17854.076171875,135.3353271484375,0.9287930130958556
2022-09-27 00:00:00+00:00,12.603609085083008,17816.11328125,134.8178253173828,0.9322469830513
2022-09-28 00:00:00+00:00,12.029122352600098,17935.642578125,135.99049377441406,0.9232239723205566
2022-09-29 00:00:00+00:00,11.45344066619873,17519.54296875,132.78302001953125,0.8951560258865356
2022-09-30 00:00:00+00:00,11.650108337402344,17392.51953125,131.84812927246094,0.8950989842414856
2022-10-01 00:00:00+00:00,11.372196197509766,17320.263671875,126.3433609008789,0.8968999981880188
2022-10-02 00:00:00+00:00,10.798800468444824,17101.98828125,122.95450592041016,0.8980739712715149
2022-10-03 00:00:00+00:00,11.35781478881836,17307.193359375,124.99332427978516,0.8820369839668274
2022-10-04 00:00:00+00:00,11.376461029052734,17759.7578125,128.25633239746094,0.8734989762306213
2022-10-05 00:00:00+00:00,11.4441556930542,17752.134765625,128.78106689453125,0.8806269764900208
2022-10-06 00:00:00+00:00,11.643548965454102,17878.939453125,133.6138458251953,0.8960710167884827
2022-10-07 00:00:00+00:00,11.7666597366333,17618.826171875,132.03121948242188,0.9014739990234376
2022-10-08 00:00:00+00:00,11.836931228637695,17513.705078125,132.87734985351562,0.9020730257034302
2022-10-09 00:00:00+00:00,11.924838066101074,17561.5234375,131.565185546875,0.903214991092682
2022-10-10 00:00:00+00:00,11.25134563446045,17276.43359375,128.46237182617188,0.9025819897651672
2022-10-11 00:00:00+00:00,11.09378147125244,17376.341796875,131.9873809814453,0.9119859933853148
2022-10-12 00:00:00+00:00,10.585580825805664,17257.947265625,130.51693725585938,0.9008409976959229
2022-10-13 00:00:00+00:00,10.048327445983888,17150.57421875,126.38957214355467,0.8848990201950073
2022-10-14 00:00:00+00:00,10.415848731994627,17173.751953125,125.7737808227539,0.8952010273933411
2022-10-15 00:00:00+00:00,10.317259788513184,17068.107421875,124.88988494873048,0.8952130079269409
2022-10-16 00:00:00+00:00,10.41849136352539,17139.875,127.35144805908205,0.8895969986915588
2022-10-17 00:00:00+00:00,10.948491096496582,17222.22265625,126.50753021240234,0.8809589743614197
2022-10-18 00:00:00+00:00,11.033651351928713,17045.68359375,128.79981994628906,0.8817170262336731
2022-10-19 00:00:00+00:00,10.500313758850098,17078.283203125,129.42408752441406,0.8923569917678833
2022-10-20 00:00:00+00:00,10.14584732055664,16978.693359375,125.82942199707033,0.8910899758338928
2022-10-21 00:00:00+00:00,10.387860298156738,16960.04296875,124.48985290527344,0.8847129940986633
2022-10-22 00:00:00+00:00,10.36501121520996,16991.642578125,126.3230972290039,0.8846790194511414
2022-10-23 00:00:00+00:00,10.683829307556152,17260.8203125,127.45857238769533,0.8822069764137268
2022-10-24 00:00:00+00:00,10.312246322631836,17110.810546875,126.68030548095705,0.8845319747924805
2022-10-25 00:00:00+00:00,10.487640380859377,17534.37890625,125.8073272705078,0.8727179765701294
2022-10-26 00:00:00+00:00,10.553831100463867,17845.048828125,126.15912628173828,0.8593270182609558
2022-10-27 00:00:00+00:00,10.974900245666504,17540.412109375,126.0375747680664,0.8647429943084717
2022-10-28 00:00:00+00:00,11.679054260253906,17733.978515625,126.40856170654295,0.861191987991333
2022-10-29 00:00:00+00:00,11.58983039855957,17926.103515625,128.243896484375,0.8612610101699829
2022-10-30 00:00:00+00:00,12.017569541931152,17796.990234375,127.23468780517578,0.8625950217247009
2022-10-31 00:00:00+00:00,12.489827156066896,17872.787109375,130.0590057373047,0.8719769716262817
2022-11-01 00:00:00+00:00,12.277249336242676,17829.705078125,130.26632690429688,0.8702999949455261
2022-11-02 00:00:00+00:00,11.678872108459473,17709.17578125,129.01318359375,0.8784499764442444
2022-11-03 00:00:00+00:00,12.093194961547852,18092.22265625,133.63995361328125,0.895218014717102
2022-11-04 00:00:00+00:00,13.214472770690918,18582.810546875,139.1217498779297,0.8788020014762878
2022-11-05 00:00:00+00:00,13.533302307128906,18705.953125,138.20492553710938,0.8790320158004761
2022-11-06 00:00:00+00:00,12.77942943572998,18468.439453125,136.72274780273438,0.8826180100440979
2022-11-07 00:00:00+00:00,12.392809867858888,17894.92578125,134.8319091796875,0.8686479926109314
2022-11-08 00:00:00+00:00,10.520832061767578,16050.1962890625,119.66665649414062,0.8656749725341797
2022-11-09 00:00:00+00:00,8.612297058105469,13969.369140625,104.78335571289062,0.8784090280532837
2022-11-10 00:00:00+00:00,10.380613327026367,15038.5537109375,113.9209976196289,0.8532549738883972
2022-11-11 00:00:00+00:00,9.853111267089844,14403.380859375,108.24720001220705,0.8440449833869934
2022-11-12 00:00:00+00:00,9.230998039245604,14191.498046875,108.44829559326172,0.8436040282249451
2022-11-13 00:00:00+00:00,8.626566886901855,13862.666015625,108.05374908447266,0.8466389775276184
2022-11-14 00:00:00+00:00,8.763945579528809,14140.42578125,110.46595764160156,0.8500609993934631
2022-11-15 00:00:00+00:00,8.880661964416504,14213.0966796875,108.58353424072266,0.8410450220108032
2022-11-16 00:00:00+00:00,8.52980899810791,13991.111328125,110.99878692626952,0.8386800289154053
2022-11-17 00:00:00+00:00,8.358506202697754,14071.6328125,111.92189025878906,0.8427389860153198
2022-11-18 00:00:00+00:00,8.405407905578613,14042.36328125,112.09654998779295,0.8402680158615112
2022-11-19 00:00:00+00:00,8.403437614440918,14056.9013671875,113.02023315429688,0.8403940200805664
2022-11-20 00:00:00+00:00,7.86693811416626,13707.7685546875,109.2292251586914,0.8405320048332214
2022-11-21 00:00:00+00:00,7.632361888885498,13349.080078125,106.97308349609376,0.8447890281677246
2022-11-22 00:00:00+00:00,8.014376640319824,13612.0185546875,112.62025451660156,0.8400700092315674
2022-11-23 00:00:00+00:00,8.20611572265625,13754.3291015625,111.67781829833984,0.8273730278015137
2022-11-24 00:00:00+00:00,8.380935668945312,13708.6796875,112.89962005615234,0.8251240253448486
2022-11-25 00:00:00+00:00,8.28342056274414,13662.3232421875,112.7149887084961,0.8265759944915771
2022-11-26 00:00:00+00:00,8.35728931427002,13616.9814453125,114.80237579345705,0.8267099857330322
2022-11-27 00:00:00+00:00,8.236878395080566,13642.2978515625,113.18539428710938,0.8292610049247742
2022-11-28 00:00:00+00:00,8.2471342086792,13559.6923828125,112.8436279296875,0.8358410000801086
2022-11-29 00:00:00+00:00,8.529221534729004,13765.470703125,115.09503936767578,0.8368480205535889
2022-11-30 00:00:00+00:00,8.69477653503418,14218.009765625,117.69598388671876,0.828154981136322
2022-12-01 00:00:00+00:00,8.366780281066895,13840.9736328125,117.75630950927734,0.8157879710197449
2022-12-02 00:00:00+00:00,8.425331115722656,13899.728515625,118.34144592285156,0.8134409785270691
2022-12-03 00:00:00+00:00,8.162723541259766,13746.5322265625,118.169921875,0.813057005405426
2022-12-04 00:00:00+00:00,8.349313735961914,13931.5556640625,115.77190399169922,0.8133590221405029
2022-12-05 00:00:00+00:00,8.416020393371582,13922.0732421875,119.08550262451172,0.8202049732208252
2022-12-06 00:00:00+00:00,8.38271427154541,14085.8349609375,118.22737884521484,0.8243020176887512
2022-12-07 00:00:00+00:00,7.867444038391113,13798.7509765625,117.93983459472656,0.8190100193023682
2022-12-08 00:00:00+00:00,8.029195785522461,14087.17578125,120.68647003173828,0.8175349831581116
2022-12-09 00:00:00+00:00,7.950387001037598,13969.4296875,121.5339813232422,0.8153910040855408
2022-12-10 00:00:00+00:00,8.110410690307617,13974.0751953125,122.25630950927734,0.8158640265464783
2022-12-11 00:00:00+00:00,7.799315929412842,13978.9833984375,122.95586395263672,0.8173480033874512
2022-12-12 00:00:00+00:00,7.836900234222412,14024.08984375,122.7203140258789,0.8151360154151917
2022-12-13 00:00:00+00:00,7.880477905273437,14392.2353515625,122.65647888183594,0.8094159960746765
2022-12-14 00:00:00+00:00,7.737605094909668,14345.7666015625,119.67454528808594,0.8053190112113953
2022-12-15 00:00:00+00:00,7.732596874237059,14244.27734375,122.27735137939452,0.8203570246696472
2022-12-16 00:00:00+00:00,7.069959163665772,13703.892578125,117.00851440429688,0.8233100175857544
2022-12-17 00:00:00+00:00,7.244646072387695,13829.951171875,118.12285614013672,0.8235840201377869
2022-12-18 00:00:00+00:00,7.29036283493042,13781.89453125,118.7066879272461,0.8225359916687012
2022-12-19 00:00:00+00:00,7.110311031341553,13525.0390625,118.4535675048828,0.8227729797363281
2022-12-20 00:00:00+00:00,7.352162837982178,13870.8623046875,120.60318756103516,0.8205459713935852
2022-12-21 00:00:00+00:00,7.325500965118408,13925.9443359375,121.99951934814452,0.828125
2022-12-22 00:00:00+00:00,7.467073917388916,13981.3681640625,120.85816192626952,0.8307330012321472
2022-12-23 00:00:00+00:00,7.393247127532959,13935.91015625,118.77010345458984,0.8296530246734619
2022-12-24 00:00:00+00:00,7.443136215209961,13978.060546875,119.02989959716795,0.8296629786491394
2022-12-25 00:00:00+00:00,7.482714176177978,13970.9501953125,120.5102081298828,0.8294829726219177
2022-12-26 00:00:00+00:00,7.598505973815918,14003.25390625,121.4778823852539,0.8276209831237793
2022-12-27 00:00:00+00:00,7.661795139312744,13900.296875,120.90474700927734,0.8313739895820618
2022-12-28 00:00:00+00:00,7.583127021789551,13761.642578125,122.03921508789062,0.8311290144920349
2022-12-29 00:00:00+00:00,7.75308895111084,13805.22265625,120.81437683105467,0.8293039798736572
2022-12-30 00:00:00+00:00,7.73706579208374,13717.736328125,120.64742279052734,0.8259590268135071
2022-12-31 00:00:00+00:00,7.72739315032959,13677.8779296875,121.74308776855467,0.8263130187988281
2023-01-01 00:00:00+00:00,7.823812961578369,13743.1396484375,122.82127380371094,0.8263959884643555
2023-01-02 00:00:00+00:00,8.12605094909668,13834.4755859375,122.64283752441406,0.8287950158119202
2023-01-03 00:00:00+00:00,8.491127967834473,13938.6396484375,124.08497619628906,0.8354560136795044
2023-01-04 00:00:00+00:00,8.458919525146484,13987.02734375,125.03266143798828,0.8292419910430908
2023-01-05 00:00:00+00:00,8.4613676071167,14138.009765625,130.92935180664062,0.8394569754600525
2023-01-06 00:00:00+00:00,8.476405143737793,14018.0078125,128.24468994140625,0.8267080187797546
2023-01-07 00:00:00+00:00,8.430320739746094,14020.5771484375,128.88645935058594,0.826839029788971
2023-01-08 00:00:00+00:00,8.695098876953125,14101.578125,128.42286682128906,0.8250449895858765
2023-01-09 00:00:00+00:00,9.132317543029783,14114.2783203125,130.39169311523438,0.8207619786262512
2023-01-10 00:00:00+00:00,9.32121753692627,14354.65234375,132.91360473632812,0.8228729963302612
2023-01-11 00:00:00+00:00,9.733491897583008,14750.5732421875,138.88040161132812,0.8224660158157349
2023-01-12 00:00:00+00:00,10.04719066619873,15445.3046875,136.70799255371094,0.8186039924621582
2023-01-13 00:00:00+00:00,10.13775634765625,16277.96875,139.4866485595703,0.8177700042724609
2023-01-14 00:00:00+00:00,10.542638778686523,17150.1171875,143.73178100585938,0.8177239894866943
2023-01-15 00:00:00+00:00,10.466384887695312,17082.64453125,142.35934448242188,0.8184090256690979
2023-01-16 00:00:00+00:00,10.100662231445312,17340.36328125,137.40147399902344,0.8192179799079895
2023-01-17 00:00:00+00:00,9.912384033203123,17227.423828125,139.97239685058594,0.8141760230064392
2023-01-18 00:00:00+00:00,9.369437217712402,16756.1953125,131.87677001953125,0.8099089860916138
2023-01-19 00:00:00+00:00,9.705596923828123,17015.861328125,133.53817749023438,0.8069630265235901
2023-01-20 00:00:00+00:00,10.626238822937012,18299.341796875,139.98838806152344,0.8071159720420837
2023-01-21 00:00:00+00:00,10.574264526367188,18385.37109375,139.44985961914062,0.8073430061340332
2023-01-22 00:00:00+00:00,10.729634284973145,18313.6328125,142.68878173828125,0.8062319755554199
2023-01-23 00:00:00+00:00,10.578755378723145,18526.525390625,144.65682983398438,0.8079689741134644
2023-01-24 00:00:00+00:00,10.097735404968262,18356.43359375,139.67333984375,0.8110290169715881
2023-01-25 00:00:00+00:00,10.934417724609377,18627.701171875,139.75506591796875,0.8059120178222656
2023-01-26 00:00:00+00:00,10.562904357910156,18552.671875,138.2091827392578,0.8055559992790222
2023-01-27 00:00:00+00:00,10.914728164672852,18640.435546875,145.33151245117188,0.8078359961509705
2023-01-28 00:00:00+00:00,10.66665744781494,18601.95703125,149.59413146972656,0.8078460097312927
2023-01-29 00:00:00+00:00,11.14437484741211,19172.357421875,150.18605041503906,0.8065029978752136
2023-01-30 00:00:00+00:00,10.572603225708008,18494.345703125,142.51731872558594,0.8098049759864807
2023-01-31 00:00:00+00:00,10.870033264160156,18799.51171875,144.28968811035156,0.8125450015068054
2023-02-01 00:00:00+00:00,12.00249481201172,19150.94140625,143.5394744873047,0.8073260188102722
2023-02-02 00:00:00+00:00,11.752937316894531,19206.2109375,141.4988250732422,0.8183799982070923
2023-02-03 00:00:00+00:00,12.44721221923828,19463.2421875,142.55999755859375,0.8301219940185547
2023-02-04 00:00:00+00:00,12.177414894104004,19355.306640625,142.81259155273438,0.8296489715576172
2023-02-05 00:00:00+00:00,12.250959396362305,19060.48046875,138.62220764160156,0.8304809927940369
2023-02-06 00:00:00+00:00,11.76010799407959,18925.462890625,136.96853637695312,0.83160400390625
2023-02-07 00:00:00+00:00,12.408651351928713,19300.1484375,139.44097900390625,0.8296679854393005
