Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-04-09 00:00:00+00:00,0.15977700054645538,0.1641719937324524,0.15958499908447266,0.1641329973936081,30047620,0.0,0.0
2022-04-10 00:00:00+00:00,0.1641020029783249,0.16798000037670135,0.16034400463104248,0.1606920063495636,31876863,0.0,0.0
2022-04-11 00:00:00+00:00,0.1605049967765808,0.1605049967765808,0.14790000021457672,0.14959800243377686,60460992,0.0,0.0
2022-04-12 00:00:00+00:00,0.14962300658226013,0.1559240072965622,0.1484529972076416,0.15277400612831116,47632635,0.0,0.0
2022-04-13 00:00:00+00:00,0.15273399651050568,0.1561100035905838,0.15098999440670013,0.15498299896717072,44620731,0.0,0.0
2022-04-14 00:00:00+00:00,0.15496200323104858,0.15617699921131134,0.14751799404621124,0.15003499388694763,39269436,0.0,0.0
2022-04-15 00:00:00+00:00,0.15004999935626984,0.15389500558376312,0.14940999448299408,0.15315799415111542,32971729,0.0,0.0
2022-04-16 00:00:00+00:00,0.1531360000371933,0.1560560017824173,0.1509139984846115,0.15181300044059753,37774299,0.0,0.0
2022-04-17 00:00:00+00:00,0.15181200206279755,0.15300999581813812,0.14684000611305237,0.14751499891281128,27266934,0.0,0.0
2022-04-18 00:00:00+00:00,0.1475680023431778,0.14981000125408173,0.14020200073719025,0.14973700046539307,51748733,0.0,0.0
2022-04-19 00:00:00+00:00,0.14974600076675415,0.15401600301265717,0.14854800701141357,0.15330299735069275,38438618,0.0,0.0
2022-04-20 00:00:00+00:00,0.15329599380493164,0.155922994017601,0.14805999398231506,0.15017099678516388,46639382,0.0,0.0
2022-04-21 00:00:00+00:00,0.1501609981060028,0.15514400601387024,0.14363400638103485,0.14661699533462524,50057747,0.0,0.0
2022-04-22 00:00:00+00:00,0.14658799767494202,0.1494700014591217,0.14592300355434418,0.14780299365520477,34711299,0.0,0.0
2022-04-23 00:00:00+00:00,0.14779800176620483,0.14843299984931946,0.14577600359916687,0.14602400362491608,21661352,0.0,0.0
2022-04-24 00:00:00+00:00,0.1459610015153885,0.14752399921417236,0.1439410001039505,0.14469100534915924,23259987,0.0,0.0
2022-04-25 00:00:00+00:00,0.14475099742412567,0.14505599439144135,0.13548000156879425,0.1427599936723709,59551123,0.0,0.0
2022-04-26 00:00:00+00:00,0.14275799691677094,0.1434839963912964,0.1318960040807724,0.1331309974193573,45702783,0.0,0.0
2022-04-27 00:00:00+00:00,0.13315999507904053,0.13846799731254578,0.131632000207901,0.13505899906158447,39679531,0.0,0.0
2022-04-28 00:00:00+00:00,0.13507400453090668,0.13829399645328522,0.13409599661827087,0.13628800213336945,37142458,0.0,0.0
2022-04-29 00:00:00+00:00,0.1363070011138916,0.1372070014476776,0.12500500679016113,0.12667399644851685,43805922,0.0,0.0
2022-04-30 00:00:00+00:00,0.12663300335407257,0.12910500168800354,0.10545700043439865,0.11235400289297104,77653580,0.0,0.0
2022-05-01 00:00:00+00:00,0.11235500127077103,0.11987899988889694,0.11003199964761734,0.11640399694442749,54955492,0.0,0.0
2022-05-02 00:00:00+00:00,0.1162479966878891,0.11805099993944168,0.10717500001192093,0.1119379997253418,61332811,0.0,0.0
2022-05-03 00:00:00+00:00,0.1119920015335083,0.11681699752807617,0.1103539988398552,0.11127900332212448,44541526,0.0,0.0
2022-05-04 00:00:00+00:00,0.1113239973783493,0.11989299952983856,0.11052899807691574,0.11989299952983856,51127147,0.0,0.0
2022-05-05 00:00:00+00:00,0.1198510006070137,0.12281599640846252,0.10920800268650055,0.10999400168657303,63492978,0.0,0.0
2022-05-06 00:00:00+00:00,0.10999699681997299,0.11055900156497955,0.10465200245380402,0.1086219996213913,43898909,0.0,0.0
2022-05-07 00:00:00+00:00,0.10863400250673294,0.11000700294971466,0.10281900316476822,0.1057019978761673,31567740,0.0,0.0
2022-05-08 00:00:00+00:00,0.10569199919700623,0.1060900017619133,0.1015779972076416,0.10356400161981583,36498730,0.0,0.0
2022-05-09 00:00:00+00:00,0.10360299795866013,0.10715500265359879,0.08693999797105789,0.08693999797105789,71435719,0.0,0.0
2022-05-10 00:00:00+00:00,0.08688600361347198,0.098642997443676,0.08421199768781662,0.09349799901247025,86423668,0.0,0.0
2022-05-11 00:00:00+00:00,0.09342700242996216,0.09698200225830078,0.0695049986243248,0.07406900078058243,132801693,0.0,0.0
2022-05-12 00:00:00+00:00,0.07412900030612946,0.07859399914741516,0.06155199930071831,0.07118900120258331,203858542,0.0,0.0
2022-05-13 00:00:00+00:00,0.07114499807357788,0.08741399645805359,0.0705299973487854,0.07859499752521515,199756227,0.0,0.0
2022-05-14 00:00:00+00:00,0.07857900112867355,0.08519800007343292,0.07542700320482254,0.08300299942493439,56994523,0.0,0.0
2022-05-15 00:00:00+00:00,0.08303999900817871,0.0879329964518547,0.07952900230884552,0.08793099969625473,26593590,0.0,0.0
2022-05-16 00:00:00+00:00,0.08791399747133255,0.08792699873447418,0.08052600175142288,0.08306799829006195,33706672,0.0,0.0
2022-05-17 00:00:00+00:00,0.08308599889278412,0.08754099905490875,0.08054400235414505,0.08698800206184387,28902846,0.0,0.0
2022-05-18 00:00:00+00:00,0.08710899949073792,0.0879720002412796,0.07980500161647797,0.08079700171947479,33094974,0.0,0.0
2022-05-19 00:00:00+00:00,0.08071000128984451,0.0850059986114502,0.07827000319957733,0.08346699923276901,32485711,0.0,0.0
2022-05-20 00:00:00+00:00,0.08344300091266632,0.08454900234937668,0.0789709985256195,0.07999800145626068,25886246,0.0,0.0
2022-05-21 00:00:00+00:00,0.07995899766683578,0.08244799822568893,0.07919999957084656,0.08116000145673752,14716296,0.0,0.0
2022-05-22 00:00:00+00:00,0.08115299791097641,0.08400099724531174,0.07976199686527252,0.08356499671936035,18511938,0.0,0.0
2022-05-23 00:00:00+00:00,0.08355399966239929,0.08576600253582001,0.07805900275707245,0.07835099846124649,29391923,0.0,0.0
2022-05-24 00:00:00+00:00,0.07835400104522705,0.0800039991736412,0.0751890018582344,0.07920700311660767,36301007,0.0,0.0
2022-05-25 00:00:00+00:00,0.07921099662780762,0.08048699796199799,0.07691200077533722,0.07753799855709076,24779070,0.0,0.0
2022-05-26 00:00:00+00:00,0.07754600048065186,0.07871899753808975,0.07020100206136703,0.07215599715709686,36434440,0.0,0.0
2022-05-27 00:00:00+00:00,0.07212600111961365,0.07357800006866455,0.06818199902772903,0.06898699700832367,36837033,0.0,0.0
2022-05-28 00:00:00+00:00,0.06901899725198746,0.0713139995932579,0.06876300275325775,0.07022000104188919,35435293,0.0,0.0
2022-05-29 00:00:00+00:00,0.07064799964427948,0.0717179998755455,0.06876999884843826,0.0717179998755455,14122677,0.0,0.0
2022-05-30 00:00:00+00:00,0.07171399891376495,0.07797499746084213,0.07108499854803085,0.07713499665260315,23232540,0.0,0.0
2022-05-31 00:00:00+00:00,0.0771619975566864,0.07812199741601944,0.07414299994707108,0.07489299774169922,28788211,0.0,0.0
2022-06-01 00:00:00+00:00,0.07490800321102142,0.07741100341081619,0.07087399810552597,0.07200100272893906,33093392,0.0,0.0
2022-06-02 00:00:00+00:00,0.07198599725961685,0.0737759992480278,0.07052099704742432,0.0734419971704483,29592470,0.0,0.0
2022-06-03 00:00:00+00:00,0.07345899939537048,0.07388699799776077,0.07003899663686752,0.07104899734258652,17861863,0.0,0.0
2022-06-04 00:00:00+00:00,0.0710349977016449,0.07249999791383743,0.07015000283718109,0.07232300192117691,12450504,0.0,0.0
2022-06-05 00:00:00+00:00,0.07231699675321579,0.07667200267314911,0.07227300107479095,0.07482600212097168,39440838,0.0,0.0
2022-06-06 00:00:00+00:00,0.07484100013971329,0.07806599885225296,0.07484100013971329,0.077224001288414,28210710,0.0,0.0
2022-06-07 00:00:00+00:00,0.07721400260925293,0.07721400260925293,0.07116200029850006,0.07226400077342987,27121113,0.0,0.0
2022-06-08 00:00:00+00:00,0.07224100083112717,0.07305499911308289,0.0697840005159378,0.07025200128555298,24546184,0.0,0.0
2022-06-09 00:00:00+00:00,0.07026699930429459,0.07128000259399414,0.06921400129795074,0.06940499693155289,16547714,0.0,0.0
2022-06-10 00:00:00+00:00,0.06942600011825562,0.06965900212526321,0.06546399742364883,0.06590399891138077,22516081,0.0,0.0
2022-06-11 00:00:00+00:00,0.06590700149536133,0.06734900176525116,0.0611100010573864,0.06320100277662277,22058344,0.0,0.0
2022-06-12 00:00:00+00:00,0.0632380023598671,0.06385699659585953,0.0569240003824234,0.0569240003824234,33487233,0.0,0.0
2022-06-13 00:00:00+00:00,0.056859999895095825,0.057617999613285065,0.0500979982316494,0.05402600020170212,60718172,0.0,0.0
2022-06-14 00:00:00+00:00,0.05405599996447563,0.05598999932408333,0.05024399980902672,0.05611800029873848,48391860,0.0,0.0
2022-06-15 00:00:00+00:00,0.05611899867653847,0.05897799879312515,0.04990699887275696,0.05897799879312515,48953606,0.0,0.0
2022-06-16 00:00:00+00:00,0.059007998555898666,0.05962599813938141,0.052195001393556595,0.052717000246047974,25597115,0.0,0.0
2022-06-17 00:00:00+00:00,0.05273199826478958,0.05646299943327904,0.05260400101542473,0.05582600086927414,25868078,0.0,0.0
2022-06-18 00:00:00+00:00,0.05582699924707413,0.05659199878573418,0.047986000776290894,0.05094299837946892,39022572,0.0,0.0
2022-06-19 00:00:00+00:00,0.05092800036072731,0.055410999804735184,0.049261998385190964,0.05435999855399132,29084087,0.0,0.0
2022-06-20 00:00:00+00:00,0.05435499921441078,0.06018399819731712,0.05365600064396858,0.05782900005578995,51524073,0.0,0.0
2022-06-21 00:00:00+00:00,0.057826001197099686,0.06449300050735474,0.057048000395298004,0.05982400104403496,60088161,0.0,0.0
2022-06-22 00:00:00+00:00,0.05988499894738197,0.06234699860215187,0.0572579987347126,0.05726899951696396,56539146,0.0,0.0
2022-06-23 00:00:00+00:00,0.0572660006582737,0.05993799865245819,0.05711999908089638,0.05973999947309494,25453867,0.0,0.0
2022-06-24 00:00:00+00:00,0.05973900109529495,0.061831001192331314,0.05938100069761276,0.06026899814605713,29313405,0.0,0.0
2022-06-25 00:00:00+00:00,0.060346998274326324,0.06140099838376045,0.057746998965740204,0.06058700010180473,22977540,0.0,0.0
2022-06-26 00:00:00+00:00,0.06055400148034096,0.061583999544382095,0.05597599968314171,0.055987998843193054,23529827,0.0,0.0
2022-06-27 00:00:00+00:00,0.05598299950361252,0.05861999839544296,0.05594300106167793,0.05712499842047691,25460195,0.0,0.0
2022-06-28 00:00:00+00:00,0.0570870004594326,0.05756299942731857,0.05359800159931183,0.05406399816274643,22898490,0.0,0.0
2022-06-29 00:00:00+00:00,0.05403300002217293,0.05460499972105026,0.052960000932216644,0.053217001259326935,20358776,0.0,0.0
2022-06-30 00:00:00+00:00,0.05322600156068802,0.05343800038099289,0.0494690015912056,0.05200299993157387,23937440,0.0,0.0
2022-07-01 00:00:00+00:00,0.052080001682043076,0.05322699993848801,0.050540000200271606,0.050843000411987305,20732077,0.0,0.0
2022-07-02 00:00:00+00:00,0.05084000155329704,0.052692998200654984,0.05040200054645538,0.05237400159239769,13965092,0.0,0.0
2022-07-03 00:00:00+00:00,0.05236700177192688,0.05252800136804581,0.05045999959111214,0.051552001386880875,12697369,0.0,0.0
2022-07-04 00:00:00+00:00,0.05157399922609329,0.052685998380184174,0.05003200098872185,0.05259599909186363,15329350,0.0,0.0
2022-07-05 00:00:00+00:00,0.052588000893592834,0.05343199893832207,0.05041800066828728,0.05163300037384033,30031526,0.0,0.0
2022-07-06 00:00:00+00:00,0.051646001636981964,0.05266600102186203,0.05087700113654137,0.05247199907898903,18409498,0.0,0.0
2022-07-07 00:00:00+00:00,0.05246800184249878,0.054347001016139984,0.05185599997639656,0.05391300097107887,16191410,0.0,0.0
2022-07-08 00:00:00+00:00,0.053902000188827515,0.05515199899673462,0.052712999284267426,0.05338900163769722,18011161,0.0,0.0
2022-07-09 00:00:00+00:00,0.053380001336336136,0.057895999401807785,0.053339000791311264,0.057498998939991,25424871,0.0,0.0
2022-07-10 00:00:00+00:00,0.05745900049805641,0.05745900049805641,0.05292300134897232,0.05411899834871292,22711913,0.0,0.0
2022-07-11 00:00:00+00:00,0.05407699942588806,0.054441001266241074,0.050579000264406204,0.05108899995684624,18687573,0.0,0.0
2022-07-12 00:00:00+00:00,0.05109399929642677,0.0519540011882782,0.05011200159788132,0.05016700178384781,15147134,0.0,0.0
