Date,Open
2022-07-01 00:00:00+00:00,16299.34375
2022-07-02 00:00:00+00:00,15923.0390625
2022-07-03 00:00:00+00:00,15895.990234375
2022-07-04 00:00:00+00:00,15946.162109375
2022-07-05 00:00:00+00:00,16696.373046875
2022-07-06 00:00:00+00:00,16897.806640625
2022-07-07 00:00:00+00:00,17234.787109375
2022-07-08 00:00:00+00:00,17986.923828125
2022-07-09 00:00:00+00:00,18044.73046875
2022-07-10 00:00:00+00:00,17948.44921875
2022-07-11 00:00:00+00:00,17355.697265625
2022-07-12 00:00:00+00:00,16782.828125
2022-07-13 00:00:00+00:00,16270.7294921875
2022-07-14 00:00:00+00:00,17035.759765625
2022-07-15 00:00:00+00:00,17374.5234375
2022-07-16 00:00:00+00:00,17574.109375
2022-07-17 00:00:00+00:00,17879.33203125
2022-07-18 00:00:00+00:00,17478.2109375
2022-07-19 00:00:00+00:00,18803.05078125
2022-07-20 00:00:00+00:00,19487.69921875
2022-07-21 00:00:00+00:00,19413.05859375
2022-07-22 00:00:00+00:00,19310.484375
2022-07-23 00:00:00+00:00,18915.39453125
2022-07-24 00:00:00+00:00,18714.240234375
2022-07-25 00:00:00+00:00,18862.14453125
2022-07-26 00:00:00+00:00,17721.271484375
2022-07-27 00:00:00+00:00,17651.376953125
2022-07-28 00:00:00+00:00,18856.56640625
2022-07-29 00:00:00+00:00,19588.69921875
2022-07-30 00:00:00+00:00,19545.63671875
2022-07-31 00:00:00+00:00,19426.74609375
2022-08-01 00:00:00+00:00,19178.48828125
2022-08-02 00:00:00+00:00,19019.51953125
2022-08-03 00:00:00+00:00,18925.287109375
2022-08-04 00:00:00+00:00,18823.5703125
2022-08-05 00:00:00+00:00,18610.072265625
2022-08-06 00:00:00+00:00,19292.962890625
2022-08-07 00:00:00+00:00,19021.337890625
2022-08-08 00:00:00+00:00,19218.447265625
2022-08-09 00:00:00+00:00,19702.763671875
2022-08-10 00:00:00+00:00,19188.005859375
2022-08-11 00:00:00+00:00,19612.498046875
2022-08-12 00:00:00+00:00,19645.337890625
2022-08-13 00:00:00+00:00,20097.763671875
2022-08-14 00:00:00+00:00,20119.89453125
2022-08-15 00:00:00+00:00,20052.396484375
2022-08-16 00:00:00+00:00,20011.158203125
2022-08-17 00:00:00+00:00,19744.78515625
2022-08-18 00:00:00+00:00,19377.146484375
2022-08-19 00:00:00+00:00,19456.794921875
2022-08-20 00:00:00+00:00,17646.005859375
2022-08-21 00:00:00+00:00,17887.810546875
2022-08-22 00:00:00+00:00,18201.47265625
2022-08-23 00:00:00+00:00,18189.669921875
2022-08-24 00:00:00+00:00,18196.419921875
2022-08-25 00:00:00+00:00,18146.580078125
2022-08-26 00:00:00+00:00,18266.142578125
2022-08-27 00:00:00+00:00,17271.130859375
2022-08-28 00:00:00+00:00,17056.923828125
2022-08-29 00:00:00+00:00,16779.4296875
2022-08-30 00:00:00+00:00,17317.2734375
2022-08-31 00:00:00+00:00,16983.388671875
2022-09-01 00:00:00+00:00,17289.34375
2022-09-02 00:00:00+00:00,17429.662109375
2022-09-03 00:00:00+00:00,17343.1015625
2022-09-04 00:00:00+00:00,17223.90625
2022-09-05 00:00:00+00:00,17422.748046875
2022-09-06 00:00:00+00:00,17135.3359375
2022-09-07 00:00:00+00:00,16365.7080078125
2022-09-08 00:00:00+00:00,16745.345703125
2022-09-09 00:00:00+00:00,16777.6171875
2022-09-10 00:00:00+00:00,18433.140625
2022-09-11 00:00:00+00:00,18697.634765625
2022-09-12 00:00:00+00:00,18734.9765625
2022-09-13 00:00:00+00:00,19138.17578125
2022-09-14 00:00:00+00:00,17547.765625
2022-09-15 00:00:00+00:00,17534.236328125
2022-09-16 00:00:00+00:00,17205.951171875
2022-09-17 00:00:00+00:00,17326.244140625
2022-09-18 00:00:00+00:00,17633.06640625
2022-09-19 00:00:00+00:00,16982.724609375
2022-09-20 00:00:00+00:00,17078.01953125
2022-09-21 00:00:00+00:00,16599.3359375
2022-09-22 00:00:00+00:00,16464.44140625
2022-09-23 00:00:00+00:00,17235.880859375
2022-09-24 00:00:00+00:00,17793.447265625
2022-09-25 00:00:00+00:00,17439.16796875
2022-09-26 00:00:00+00:00,17422.490234375
2022-09-27 00:00:00+00:00,17853.302734375
2022-09-28 00:00:00+00:00,17810.587890625
2022-09-29 00:00:00+00:00,17936.62109375
2022-09-30 00:00:00+00:00,17519.884765625
2022-10-01 00:00:00+00:00,17391.908203125
2022-10-02 00:00:00+00:00,17320.04296875
2022-10-03 00:00:00+00:00,17101.953125
2022-10-04 00:00:00+00:00,17307.197265625
2022-10-05 00:00:00+00:00,17758.93359375
2022-10-06 00:00:00+00:00,17752.419921875
2022-10-07 00:00:00+00:00,17880.8359375
2022-10-08 00:00:00+00:00,17618.357421875
2022-10-09 00:00:00+00:00,17514.52734375
2022-10-10 00:00:00+00:00,17561.513671875
2022-10-11 00:00:00+00:00,17274.19140625
2022-10-12 00:00:00+00:00,17377.4609375
2022-10-13 00:00:00+00:00,17257.515625
2022-10-14 00:00:00+00:00,17150.248046875
2022-10-15 00:00:00+00:00,17173.556640625
2022-10-16 00:00:00+00:00,17069.251953125
2022-10-17 00:00:00+00:00,17140.291015625
2022-10-18 00:00:00+00:00,17221.966796875
2022-10-19 00:00:00+00:00,17046.22265625
2022-10-20 00:00:00+00:00,17076.990234375
2022-10-21 00:00:00+00:00,16978.21484375
2022-10-22 00:00:00+00:00,16959.96484375
2022-10-23 00:00:00+00:00,16991.23828125
2022-10-24 00:00:00+00:00,17261.4921875
2022-10-25 00:00:00+00:00,17110.2734375
2022-10-26 00:00:00+00:00,17531.220703125
2022-10-27 00:00:00+00:00,17847.078125
2022-10-28 00:00:00+00:00,17542.244140625
2022-10-29 00:00:00+00:00,17733.763671875
2022-10-30 00:00:00+00:00,17925.677734375
2022-10-31 00:00:00+00:00,17795.345703125
2022-11-01 00:00:00+00:00,17872.021484375
2022-11-02 00:00:00+00:00,17827.69140625
2022-11-03 00:00:00+00:00,17711.974609375
2022-11-04 00:00:00+00:00,18091.1328125
2022-11-05 00:00:00+00:00,18580.703125
2022-11-06 00:00:00+00:00,18708.033203125
2022-11-07 00:00:00+00:00,18466.79296875
2022-11-08 00:00:00+00:00,17893.064453125
2022-11-09 00:00:00+00:00,16052.3515625
2022-11-10 00:00:00+00:00,13971.4609375
2022-11-11 00:00:00+00:00,15035.544921875
2022-11-12 00:00:00+00:00,14405.564453125
2022-11-13 00:00:00+00:00,14191.9521484375
2022-11-14 00:00:00+00:00,13861.533203125
2022-11-15 00:00:00+00:00,14139.8173828125
2022-11-16 00:00:00+00:00,14212.8671875
2022-11-17 00:00:00+00:00,13991.939453125
2022-11-18 00:00:00+00:00,14071.96484375
2022-11-19 00:00:00+00:00,14041.0537109375
2022-11-20 00:00:00+00:00,14058.056640625
2022-11-21 00:00:00+00:00,13707.2568359375
2022-11-22 00:00:00+00:00,13344.8671875
2022-11-23 00:00:00+00:00,13616.9111328125
2022-11-24 00:00:00+00:00,13755.1005859375
2022-11-25 00:00:00+00:00,13706.8671875
2022-11-26 00:00:00+00:00,13662.10546875
2022-11-27 00:00:00+00:00,13616.65234375
2022-11-28 00:00:00+00:00,13638.6435546875
2022-11-29 00:00:00+00:00,13559.9580078125
2022-11-30 00:00:00+00:00,13765.884765625
2022-12-01 00:00:00+00:00,14217.5439453125
2022-12-02 00:00:00+00:00,13842.2373046875
2022-12-03 00:00:00+00:00,13900.8984375
2022-12-04 00:00:00+00:00,13746.4775390625
2022-12-05 00:00:00+00:00,13930.26171875
2022-12-06 00:00:00+00:00,13922.412109375
2022-12-07 00:00:00+00:00,14085.837890625
2022-12-08 00:00:00+00:00,13798.1142578125
2022-12-09 00:00:00+00:00,14086.091796875
2022-12-10 00:00:00+00:00,13970.3017578125
2022-12-11 00:00:00+00:00,13974.880859375
2022-12-12 00:00:00+00:00,13977.6005859375
2022-12-13 00:00:00+00:00,14024.091796875
2022-12-14 00:00:00+00:00,14392.8408203125
2022-12-15 00:00:00+00:00,14344.15234375
2022-12-16 00:00:00+00:00,14244.015625
2022-12-17 00:00:00+00:00,13703.4794921875
2022-12-18 00:00:00+00:00,13830.3779296875
2022-12-19 00:00:00+00:00,13782.76953125
2022-12-20 00:00:00+00:00,13526.7734375
2022-12-21 00:00:00+00:00,13869.404296875
2022-12-22 00:00:00+00:00,13926.64453125
2022-12-23 00:00:00+00:00,13980.7890625
2022-12-24 00:00:00+00:00,13935.9306640625
2022-12-25 00:00:00+00:00,13977.8525390625
2022-12-26 00:00:00+00:00,13971.16796875
2022-12-27 00:00:00+00:00,14002.8291015625
2022-12-28 00:00:00+00:00,13899.6533203125
2022-12-29 00:00:00+00:00,13761.435546875
2022-12-30 00:00:00+00:00,13804.3828125
2022-12-31 00:00:00+00:00,13718.63671875
2023-01-01 00:00:00+00:00,13678.224609375
2023-01-02 00:00:00+00:00,13743.4951171875
2023-01-03 00:00:00+00:00,13834.787109375
2023-01-04 00:00:00+00:00,13938.9296875
2023-01-05 00:00:00+00:00,13987.2216796875
2023-01-06 00:00:00+00:00,14137.7890625
2023-01-07 00:00:00+00:00,14018.12890625
2023-01-08 00:00:00+00:00,14019.806640625
2023-01-09 00:00:00+00:00,14103.9287109375
2023-01-10 00:00:00+00:00,14111.3203125
2023-01-11 00:00:00+00:00,14354.7080078125
2023-01-12 00:00:00+00:00,14900.833984375
2023-01-13 00:00:00+00:00,15444.7470703125
2023-01-14 00:00:00+00:00,16278.7548828125
2023-01-15 00:00:00+00:00,17151.0859375
2023-01-16 00:00:00+00:00,17083.810546875
2023-01-17 00:00:00+00:00,17345.443359375
2023-01-18 00:00:00+00:00,17227.04296875
2023-01-19 00:00:00+00:00,16754.546875
2023-01-20 00:00:00+00:00,17014.71484375
2023-01-21 00:00:00+00:00,18300.048828125
2023-01-22 00:00:00+00:00,18385.662109375
2023-01-23 00:00:00+00:00,18314.173828125
2023-01-24 00:00:00+00:00,18522.64453125
2023-01-25 00:00:00+00:00,18358.703125
2023-01-26 00:00:00+00:00,18620.525390625
2023-01-27 00:00:00+00:00,18551.01171875
2023-01-28 00:00:00+00:00,18641.43359375
2023-01-29 00:00:00+00:00,18602.248046875
2023-01-30 00:00:00+00:00,19172.423828125
2023-01-31 00:00:00+00:00,18494.876953125
2023-02-01 00:00:00+00:00,18798.333984375
2023-02-02 00:00:00+00:00,19148.564453125
2023-02-03 00:00:00+00:00,19204.19921875
2023-02-04 00:00:00+00:00,19460.751953125
2023-02-05 00:00:00+00:00,19355.638671875
2023-02-06 00:00:00+00:00,19059.115234375
2023-02-07 00:00:00+00:00,18923.099609375
2023-02-08 00:00:00+00:00,19299.421875
2023-02-09 00:00:00+00:00,19010.037109375
2023-02-10 00:00:00+00:00,18008.94921875
2023-02-11 00:00:00+00:00,17947.470703125
2023-02-12 00:00:00+00:00,18129.052734375
2023-02-13 00:00:00+00:00,18078.28515625
2023-02-14 00:00:00+00:00,17943.380859375
2023-02-15 00:00:00+00:00,18252.2109375
2023-02-16 00:00:00+00:00,20193.720703125
2023-02-17 00:00:00+00:00,19726.65234375
2023-02-18 00:00:00+00:00,20396.294921875
2023-02-19 00:00:00+00:00,20458.34375
2023-02-20 00:00:00+00:00,20231.59375
2023-02-21 00:00:00+00:00,20627.6953125
2023-02-22 00:00:00+00:00,20180.93359375
2023-02-23 00:00:00+00:00,20080.232421875
2023-02-24 00:00:00+00:00,19926.93359375
2023-02-25 00:00:00+00:00,19427.34375
2023-02-26 00:00:00+00:00,19398.271484375
2023-02-27 00:00:00+00:00,19716.41015625
2023-02-28 00:00:00+00:00,19500.16796875
2023-03-01 00:00:00+00:00,19239.626953125
2023-03-02 00:00:00+00:00,19661.90625
2023-03-03 00:00:00+00:00,19646.6796875
2023-03-04 00:00:00+00:00,18580.7265625
2023-03-05 00:00:00+00:00,18574.28125
2023-03-06 00:00:00+00:00,18654.05859375
2023-03-07 00:00:00+00:00,18651.056640625
2023-03-08 00:00:00+00:00,18784.53515625
2023-03-09 00:00:00+00:00,18330.46484375
2023-03-10 00:00:00+00:00,18330.46484375
2023-03-11 00:00:00+00:00,17082.45703125
2023-03-12 00:00:00+00:00,16777.095703125
2023-03-13 00:00:00+00:00,17141.458984375
2023-03-14 00:00:00+00:00,18347.720703125
2023-03-15 00:00:00+00:00,19890.705078125
2023-03-16 00:00:00+00:00,20385.951171875
2023-03-17 00:00:00+00:00,20197.91796875
2023-03-18 00:00:00+00:00,20689.89453125
2023-03-19 00:00:00+00:00,22532.16015625
2023-03-20 00:00:00+00:00,22147.005859375
2023-03-21 00:00:00+00:00,23008.779296875
2023-03-22 00:00:00+00:00,22623.908203125
2023-03-23 00:00:00+00:00,23035.607421875
2023-03-24 00:00:00+00:00,22236.48828125
2023-03-25 00:00:00+00:00,23063.162109375
2023-03-26 00:00:00+00:00,22480.849609375
2023-03-27 00:00:00+00:00,22487.544921875
2023-03-28 00:00:00+00:00,22861.076171875
2023-03-29 00:00:00+00:00,22065.279296875
2023-03-30 00:00:00+00:00,22113.453125
2023-03-31 00:00:00+00:00,23029.556640625
2023-04-01 00:00:00+00:00,22631.3984375
2023-04-02 00:00:00+00:00,23064.6796875
2023-04-03 00:00:00+00:00,23056.185546875
2023-04-04 00:00:00+00:00,22938.603515625
2023-04-05 00:00:00+00:00,22378.7265625
2023-04-06 00:00:00+00:00,22537.5
2023-04-07 00:00:00+00:00,22608.111328125
2023-04-08 00:00:00+00:00,22542.9921875
2023-04-09 00:00:00+00:00,22478.470703125
2023-04-10 00:00:00+00:00,22504.115234375
2023-04-11 00:00:00+00:00,22795.1171875
2023-04-12 00:00:00+00:00,23930.66796875
2023-04-13 00:00:00+00:00,24322.154296875
2023-04-14 00:00:00+00:00,23929.52734375
2023-04-15 00:00:00+00:00,24279.298828125
2023-04-16 00:00:00+00:00,24543.802734375
2023-04-17 00:00:00+00:00,24403.1171875
2023-04-18 00:00:00+00:00,24449.322265625
2023-04-19 00:00:00+00:00,23799.63671875
2023-04-20 00:00:00+00:00,24462.671875
2023-04-21 00:00:00+00:00,23192.025390625
2023-04-22 00:00:00+00:00,22707.8046875
2023-04-23 00:00:00+00:00,21926.7421875
2023-04-24 00:00:00+00:00,22369.2421875
2023-04-25 00:00:00+00:00,22165.953125
2023-04-26 00:00:00+00:00,22011.8984375
2023-04-27 00:00:00+00:00,22796.3203125
2023-04-28 00:00:00+00:00,22795.279296875
2023-04-29 00:00:00+00:00,23590.205078125
2023-04-30 00:00:00+00:00,23340.408203125
2023-05-01 00:00:00+00:00,23257.7890625
2023-05-02 00:00:00+00:00,23273.54296875
2023-05-03 00:00:00+00:00,22497.09765625
2023-05-04 00:00:00+00:00,22987.330078125
2023-05-05 00:00:00+00:00,23097.828125
2023-05-06 00:00:00+00:00,22930.751953125
2023-05-07 00:00:00+00:00,23371.205078125
2023-05-08 00:00:00+00:00,22867.021484375
2023-05-09 00:00:00+00:00,22526.076171875
2023-05-10 00:00:00+00:00,21958.201171875
2023-05-11 00:00:00+00:00,21906.232421875
2023-05-12 00:00:00+00:00,21876.232421875
2023-05-13 00:00:00+00:00,21576.798828125
2023-05-14 00:00:00+00:00,21535.806640625
2023-05-15 00:00:00+00:00,21500.830078125
2023-05-16 00:00:00+00:00,21629.509765625
2023-05-17 00:00:00+00:00,21693.900390625
2023-05-18 00:00:00+00:00,21655.57421875
2023-05-19 00:00:00+00:00,21952.55859375
2023-05-20 00:00:00+00:00,21613.9140625
2023-05-21 00:00:00+00:00,21603.54296875
2023-05-22 00:00:00+00:00,21787.998046875
2023-05-23 00:00:00+00:00,21465.158203125
2023-05-24 00:00:00+00:00,21598.71875
2023-05-25 00:00:00+00:00,21926.640625
2023-05-26 00:00:00+00:00,21284.841796875
2023-05-27 00:00:00+00:00,21494.46875
2023-05-28 00:00:00+00:00,21642.787109375
2023-05-29 00:00:00+00:00,21765.07421875
2023-05-30 00:00:00+00:00,22741.3984375
2023-05-31 00:00:00+00:00,22470.58203125
2023-06-01 00:00:00+00:00,22316.37890625
2023-06-02 00:00:00+00:00,21870.59375
2023-06-03 00:00:00+00:00,21414.552734375
2023-06-04 00:00:00+00:00,21885.904296875
2023-06-05 00:00:00+00:00,21746.22265625
2023-06-06 00:00:00+00:00,21820.271484375
2023-06-07 00:00:00+00:00,20698.0078125
2023-06-08 00:00:00+00:00,21912.5234375
2023-06-09 00:00:00+00:00,21170.892578125
2023-06-10 00:00:00+00:00,21106.40234375
2023-06-11 00:00:00+00:00,21075.828125
2023-06-12 00:00:00+00:00,20567.21875
2023-06-13 00:00:00+00:00,20615.890625
2023-06-14 00:00:00+00:00,20698.263671875
2023-06-15 00:00:00+00:00,20560.6484375
2023-06-16 00:00:00+00:00,19826.3515625
2023-06-17 00:00:00+00:00,20003.962890625
2023-06-18 00:00:00+00:00,20530.7890625
2023-06-19 00:00:00+00:00,20672.537109375
2023-06-20 00:00:00+00:00,20523.263671875
2023-06-21 00:00:00+00:00,20981.162109375
2023-06-22 00:00:00+00:00,22177.63671875
2023-06-23 00:00:00+00:00,23488.16796875
2023-06-24 00:00:00+00:00,23453.951171875
2023-06-25 00:00:00+00:00,24149.689453125
2023-06-26 00:00:00+00:00,24024.830078125
2023-06-27 00:00:00+00:00,23945.529296875
2023-06-28 00:00:00+00:00,23817.65625
2023-06-29 00:00:00+00:00,24083.81640625
2023-06-30 00:00:00+00:00,23798.625
2023-07-01 00:00:00+00:00,24134.33203125
2023-07-02 00:00:00+00:00,23981.314453125
2023-07-03 00:00:00+00:00,24072.150390625
2023-07-04 00:00:00+00:00,24125.87109375
2023-07-05 00:00:00+00:00,24547.49609375
2023-07-06 00:00:00+00:00,24200.912109375
2023-07-07 00:00:00+00:00,24012.849609375
2023-07-08 00:00:00+00:00,23470.302734375
2023-07-09 00:00:00+00:00,23637.4296875
2023-07-10 00:00:00+00:00,23594.34765625
2023-07-11 00:00:00+00:00,23502.80859375
2023-07-12 00:00:00+00:00,23645.025390625
2023-07-13 00:00:00+00:00,23675.7734375
2023-07-14 00:00:00+00:00,23382.201171875
2023-07-15 00:00:00+00:00,23974.453125
2023-07-16 00:00:00+00:00,23169.962890625
2023-07-17 00:00:00+00:00,23143.75390625
2023-07-18 00:00:00+00:00,23109.625
2023-07-19 00:00:00+00:00,23062.66015625
2023-07-20 00:00:00+00:00,22911.357421875
2023-07-21 00:00:00+00:00,23123.380859375
2023-07-22 00:00:00+00:00,23153.654296875
2023-07-23 00:00:00+00:00,23264.390625
2023-07-24 00:00:00+00:00,23172.1484375
2023-07-25 00:00:00+00:00,23406.78125
2023-07-26 00:00:00+00:00,22774.244140625
2023-07-27 00:00:00+00:00,22667.6171875
2023-07-28 00:00:00+00:00,22707.27734375
2023-07-29 00:00:00+00:00,22833.279296875
2023-07-30 00:00:00+00:00,22823.78125
2023-07-31 00:00:00+00:00,22853.087890625
2023-08-01 00:00:00+00:00,22778.177734375
2023-08-02 00:00:00+00:00,22779.998046875
2023-08-03 00:00:00+00:00,23215.54296875
2023-08-04 00:00:00+00:00,22928.095703125
2023-08-05 00:00:00+00:00,22943.4921875
2023-08-06 00:00:00+00:00,22807.810546875
2023-08-07 00:00:00+00:00,22782.955078125
2023-08-08 00:00:00+00:00,22777.578125
2023-08-09 00:00:00+00:00,22829.775390625
2023-08-10 00:00:00+00:00,23358.283203125
2023-08-11 00:00:00+00:00,23242.57421875
2023-08-12 00:00:00+00:00,23223.544921875
2023-08-13 00:00:00+00:00,23160.38671875
2023-08-14 00:00:00+00:00,23173.626953125
2023-08-15 00:00:00+00:00,23068.388671875
2023-08-16 00:00:00+00:00,23181.982421875
2023-08-17 00:00:00+00:00,22966.970703125
2023-08-18 00:00:00+00:00,22549.1484375
2023-08-19 00:00:00+00:00,20894.9375
2023-08-20 00:00:00+00:00,20455.337890625
2023-08-21 00:00:00+00:00,20493.83984375
2023-08-22 00:00:00+00:00,20553.984375
2023-08-23 00:00:00+00:00,20478.98046875
2023-08-24 00:00:00+00:00,20454.21875
2023-08-25 00:00:00+00:00,20778.822265625
2023-08-26 00:00:00+00:00,20777.337890625
2023-08-27 00:00:00+00:00,20708.568359375
2023-08-28 00:00:00+00:00,20672.625
2023-08-29 00:00:00+00:00,20724.076171875
2023-08-30 00:00:00+00:00,20698.3828125
2023-08-31 00:00:00+00:00,21942.64453125
2023-09-01 00:00:00+00:00,21478.044921875
2023-09-02 00:00:00+00:00,20467.103515625
2023-09-03 00:00:00+00:00,20498.07421875
2023-09-04 00:00:00+00:00,20550.890625
2023-09-05 00:00:00+00:00,20629.970703125
2023-09-06 00:00:00+00:00,20451.74609375
2023-09-07 00:00:00+00:00,20512.431640625
2023-09-08 00:00:00+00:00,20601.095703125
2023-09-09 00:00:00+00:00,21037.5546875
2023-09-10 00:00:00+00:00,20782.5234375
2023-09-11 00:00:00+00:00,20774.328125
2023-09-12 00:00:00+00:00,20684.23046875
2023-09-13 00:00:00+00:00,20115.59375
2023-09-14 00:00:00+00:00,20684.513671875
2023-09-15 00:00:00+00:00,21000.064453125
2023-09-16 00:00:00+00:00,21396.419921875
2023-09-17 00:00:00+00:00,21480.861328125
2023-09-18 00:00:00+00:00,21449.9609375
2023-09-19 00:00:00+00:00,21402.044921875
2023-09-20 00:00:00+00:00,21610.779296875
2023-09-21 00:00:00+00:00,21956.5859375
2023-09-22 00:00:00+00:00,22008.322265625
2023-09-23 00:00:00+00:00,21609.275390625
2023-09-24 00:00:00+00:00,21712.740234375
2023-09-25 00:00:00+00:00,21716.943359375
2023-09-26 00:00:00+00:00,21447.12890625
2023-09-27 00:00:00+00:00,21531.384765625
